id,outlet_name,merchant_id,area_id,address,city,province,latitude,longitude,outlet_type,status,onboarding_date
b65b3f48-4ed6-560b-93ee-3d05cf7e7fd9,Tindahan ni Maria,2648e9ed-52de-539b-b5f6-dad97288749c,be3107b0-7566-55ce-95b2-c6139ff216c6,"47 Colon Street, Brgy. Bagong Silang",Davao City,Davao del Sur,7.320231,125.562349,tier1_urban,active,2026-01-17
5949f644-2314-559f-a1a0-f3b0dcdd81c9,Ernesto's Sari-Sari,3d650931-ed3a-5a40-839f-5e32af0b5958,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"33 España Blvd, Brgy. Kamuning",Imus,Cavite,14.925987,120.540629,tier2_suburban,active,2026-03-06
a6dbc448-70e7-5da2-91ce-e2f6c505fcaa,Ramon's Sari-Sari,682ae381-911d-5546-9a0b-af8a45f4d269,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"460 Osmena Blvd, Brgy. Kamuning",Caloocan,Metro Manila,14.474075,121.092829,tier3_rural,active,2025-02-03
e397969e-b51f-5445-b386-9d4053ca0e27,Tindahan ni Gloria,a8220584-6d07-583c-93d4-97cbb3aebe4e,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"881 Roxas Blvd, Brgy. Poblacion",San Juan,Metro Manila,14.503542,121.007452,tier3_rural,active,2026-02-04
11cfc5f5-801d-5aac-bfa3-433c81f8d533,Tindahan ni Carmen,26b8a67d-393b-5a7f-881a-4e0bb3953f86,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"229 Rizal Street, Brgy. San Antonio",Tacloban,Leyte,10.982793,123.892601,tier3_rural,active,2026-02-14
32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,Tindahan ni Erlinda,52a8d9ee-cb08-52bc-a0c2-c3e4aa5d00e7,be3107b0-7566-55ce-95b2-c6139ff216c6,"844 Katipunan Ave, Brgy. San Jose",General Santos,South Cotabato,7.176375,125.446536,tier1_urban,churned,2026-03-20
d4433849-0935-586b-93bd-85a86f99d92c,Teresa's Sari-Sari,07a16421-a2c8-5370-8b38-df901ea031a9,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"33 Barangay Road, Brgy. Kamuning",San Fernando,Pampanga,15.230446,120.780871,tier1_urban,active,2024-11-07
f8ded629-7996-578f-a74a-9a65837b7f7f,Tindahan ni Nelia,f6321a97-df6a-5832-91fa-e0689fe0365b,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"69 Quezon Avenue, Brgy. Bambang",Pasig,Metro Manila,14.460073,121.019557,tier1_urban,active,2025-03-21
4d4de468-cb98-567b-b2ce-4ed1afd3bb0c,Fernando Padala Center,6c58c730-44a2-548f-99f8-37c7e3939ef0,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"46 Osmena Blvd, Brgy. Pinyahan",San Juan,Metro Manila,14.520302,120.943454,tier1_urban,active,2024-12-29
96bd0205-8de7-5b6e-960c-0ac3e6a47340,Mang Rolando's Tindahan,85509236-a071-58a8-be76-98526f104a93,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"297 Katipunan Ave, Brgy. Bambang",Bacolod,Negros Occidental,10.455123,123.919584,tier2_suburban,active,2026-04-15
ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,Ricardo's Sari-Sari,70815ff6-99c9-5575-92f7-6855a865fd8f,be3107b0-7566-55ce-95b2-c6139ff216c6,"898 EDSA, Brgy. Ugong",Zamboanga City,Zamboanga del Sur,7.032626,125.49015,tier1_urban,inactive,2025-04-17
7340d2cf-294d-5438-b864-87ff6efcd726,Fernando's Computer Shop,5f513119-9849-59d8-b34a-2756848e3a7c,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"901 Commonwealth Ave, Brgy. Kamuning",Santa Rosa,Laguna,15.189095,120.514065,tier2_suburban,at_risk,2024-10-16
b8e8100e-6957-5617-88e2-db74634aa46c,Maria Drug Store,1530c981-74ca-557e-98a2-4662505355e1,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"805 MacArthur Highway, Brgy. Bagong Silang",Caloocan,Metro Manila,14.658893,120.981652,tier2_suburban,active,2024-12-17
8fbb576b-1a4e-5bef-9155-460d2f083b2a,Erlinda Express,8f9185f1-d65f-5083-950a-68d3559da972,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"773 Aguinaldo Highway, Brgy. Pinyahan",Muntinlupa,Metro Manila,14.52229,120.945069,tier1_urban,active,2026-01-20
898a0e5b-d908-5060-b440-eb62c6d0ca9d,Ernesto Pisong Net,1b2288ee-86de-59c2-81f6-80154dfe8e55,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"576 Colon Street, Brgy. Kamuning",Cebu City,Cebu,10.645829,123.826819,tier1_urban,active,2025-01-16
db776e0b-6199-5243-8144-b29b45e62c84,Lorna Padala Center,7b1840b9-bdd5-5ce6-b939-745fcf909bf7,be3107b0-7566-55ce-95b2-c6139ff216c6,"339 Provincial Road, Brgy. Poblacion",Cagayan de Oro,Misamis Oriental,7.453336,125.65414,tier1_urban,inactive,2024-10-14
0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,Tindahan ni Corazon,ea1d7394-bee2-5f76-b9b3-6e00e146b614,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"53 Aurora Blvd, Brgy. Kamuning",Meycauayan,Bulacan,15.27157,120.680877,tier1_urban,active,2025-04-22
75c9c753-3e28-5b1c-b3c8-0bbe0a29a265,Miguel's Computer Shop,a69e8a84-068f-5301-a6a8-667557e0c3a5,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"491 Marcos Highway, Brgy. Bagong Silang",Pasig,Metro Manila,14.540956,121.081799,tier1_urban,active,2024-11-29
17e8c798-6f2b-5bba-92a1-25c607fc24c0,Aling Carmen's Store,314d870c-8c10-5b0d-bd0c-eba0b5f9aa15,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"121 J.P. Laurel Ave, Brgy. San Jose",San Juan,Metro Manila,14.658688,121.040754,tier2_suburban,active,2024-09-26
d86636ba-be31-5766-b43b-0687892ff6cd,Luz's Mini Mart,b209d63f-6ab2-5f64-87dd-4019360789d1,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"330 España Blvd, Brgy. Kamuning",Bacolod,Negros Occidental,10.573,123.929744,tier2_suburban,active,2025-10-25
c68cb08d-2871-5fc3-a244-3ccfff2aba31,Gloria Pawnshop,8437cfe1-9020-548c-8cd3-de09e5deea2a,be3107b0-7566-55ce-95b2-c6139ff216c6,"526 J.P. Laurel Ave, Brgy. Pinyahan",Zamboanga City,Zamboanga del Sur,6.959165,125.694396,tier2_suburban,churned,2026-04-07
96472508-05a4-5d4a-873b-67bf7e52702a,Roberto Express,9de96434-0093-53d0-997d-e616efb958da,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"937 Marcos Highway, Brgy. Bagong Silang",Antipolo,Rizal,15.019045,120.513715,tier1_urban,churned,2026-03-20
3b3c1920-61c4-5477-a3a7-22e3e7db7971,Mang Reynaldo's Tindahan,67e1a76a-b9fb-56c5-9a7c-6531855a3dc1,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"17 Aurora Blvd, Brgy. Ugong",Makati,Metro Manila,14.730427,121.015829,tier2_suburban,active,2026-01-14
98e66a0a-6d0a-5888-84ab-dcd6d48f66fb,Lorna Remittance,36f65bbd-99a6-520f-b4c8-66206852175d,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"201 Taft Avenue, Brgy. San Jose",Muntinlupa,Metro Manila,14.563952,121.066673,tier2_suburban,inactive,2025-04-07
2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,Eduardo Remittance,a99bbcb9-161c-5cc8-aaf3-967097c637c6,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"967 Barangay Road, Brgy. Bagong Silang",Tacloban,Leyte,10.405861,123.964318,tier2_suburban,active,2024-09-23
16875ba0-6a25-54e3-a9db-2b70cc51a783,Tindahan ni Gloria,4f4411e2-a7d1-529a-8e58-3e8d537297ca,be3107b0-7566-55ce-95b2-c6139ff216c6,"751 Roxas Blvd, Brgy. Santo Niño",Cagayan de Oro,Misamis Oriental,6.983975,125.563964,tier1_urban,inactive,2026-06-26
8631bfeb-7f17-528f-87b9-346379c9787c,Rolando's Mini Mart,0af5898f-90d4-5700-a781-60734fced551,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"981 Bonifacio Avenue, Brgy. Ugong",Calamba,Laguna,14.823677,120.754009,tier1_urban,churned,2024-12-01
300da2f6-d4f8-5204-9c5a-761aa1569285,Corazon Express,013e8c38-42ba-5640-8a9d-6e248d294d71,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"423 EDSA, Brgy. San Jose",Quezon City,Metro Manila,14.47039,120.930206,tier1_urban,active,2025-04-11
08f0ac25-f784-5630-80b7-6da94159ddd7,Danilo's Sari-Sari,4fbef143-4cf8-57d6-976b-ee85ac72bc73,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"383 Bonifacio Avenue, Brgy. Bambang",Valenzuela,Metro Manila,14.641319,121.086781,tier2_suburban,at_risk,2024-09-28
aa142702-c42a-5872-bb6a-5ca621de8a2a,Danilo Remittance,eb790d0c-f670-52ca-aa2c-3860f83db2c2,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"17 Rizal Street, Brgy. Ugong",Iloilo City,Iloilo,10.641315,123.80237,tier3_rural,churned,2026-08-11
074330af-41e2-5e7f-b322-a53fd1c53daa,Maria Internet Cafe,5ebdc149-f8de-5720-bbfa-fe8e2c26612b,be3107b0-7566-55ce-95b2-c6139ff216c6,"549 España Blvd, Brgy. San Antonio",Zamboanga City,Zamboanga del Sur,7.20133,125.609358,tier2_suburban,active,2026-08-13
9d8be696-769b-591e-89be-20b0c5158113,Antonio Lending,0643a362-5a84-57e2-ac8b-c7b7bb047469,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"941 Quezon Avenue, Brgy. Ugong",San Fernando,Pampanga,14.904228,120.55758,tier3_rural,active,2025-02-17
e3cb700e-57bc-504f-817a-82f704e71066,Aling Lorna's Store,3c6da03b-4b8c-5554-a096-c8db4d9bd403,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"274 Osmena Blvd, Brgy. Poblacion",Mandaluyong,Metro Manila,14.561915,120.981205,tier3_rural,active,2025-09-03
21c29f88-ffb4-5483-8f30-f42b412429a7,Mang Ramon's Tindahan,d1f98c08-8d27-53c5-af92-1cf24bc34d50,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"232 España Blvd, Brgy. Poblacion",San Juan,Metro Manila,14.646121,121.071644,tier1_urban,active,2025-08-28
13162149-fc7c-5b4a-9563-600adbd72fa5,Ana Pharmacy,94df9653-7095-5a87-a741-22b4fb301e34,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"389 Osmena Blvd, Brgy. Ugong",Iloilo City,Iloilo,10.580804,123.92735,tier1_urban,active,2025-01-09
89678d5f-48fc-574c-9eab-cdf011b618fe,Corazon Internet Cafe,af5d327a-a719-505e-802e-6fd05e38b512,be3107b0-7566-55ce-95b2-c6139ff216c6,"866 Colon Street, Brgy. Bagong Silang",General Santos,South Cotabato,7.239514,125.657388,tier1_urban,inactive,2026-05-11
8b90dfc0-677d-5c4d-be60-e8c712cad697,Josefina Padala Center,a0b8518e-7d80-5f82-a20d-3cbe7d112485,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"236 Marcos Highway, Brgy. Bambang",Angeles,Pampanga,15.13285,120.513969,tier1_urban,at_risk,2024-10-23
333d298a-71af-5e58-a5a9-432703761249,Tindahan ni Rosa,fa94556b-7505-50c0-b023-88d6a167021c,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"921 Aguinaldo Highway, Brgy. Bambang",Taguig,Metro Manila,14.647433,120.935871,tier2_suburban,active,2025-08-08
e6997e74-9b55-51da-92cf-ce4227fbb722,Aling Nelia's Store,4ccab8bd-0a7c-5ca4-a99d-09be8699f063,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"602 EDSA, Brgy. Kamuning",Muntinlupa,Metro Manila,14.728662,120.959855,tier3_rural,active,2024-10-14
206260d0-62ac-5e96-b71d-661b687cf9f7,Ramon Pharmacy,385c81cf-9b5a-5b56-be1d-f622688fa5e9,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"855 Osmena Blvd, Brgy. Ugong",Bacolod,Negros Occidental,10.465384,123.951122,tier1_urban,at_risk,2025-03-16
b9fd3e12-e84f-5895-ab5d-2159a6382303,Ernesto Remittance,52abd550-ee75-5a08-bdc3-55913f9d1772,be3107b0-7566-55ce-95b2-c6139ff216c6,"513 Roxas Blvd, Brgy. San Antonio",Davao City,Davao del Sur,6.958611,125.469643,tier1_urban,active,2025-11-03
79480e02-9513-5b1f-8ee8-851a8e95692c,Carlos's Mini Mart,d92b92f2-71a8-54fc-b3c3-5bd8772325e6,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"788 National Highway, Brgy. Bambang",Santa Rosa,Laguna,15.077692,120.732066,tier1_urban,at_risk,2026-05-31
03d980bc-471c-5142-8650-f24086a96aa6,Josefina Padala Center,33f8fbf7-2b13-5279-a517-41154b2a90bd,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"803 Fuente Osmena, Brgy. Pinyahan",Taguig,Metro Manila,14.518442,121.010608,tier2_suburban,active,2025-01-02
d9fdc412-aec7-5a86-add5-f0902e6375fa,Carlos Padala Center,10e0a866-2701-59df-8120-ae1c0706e2b2,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"697 Gov. Drive, Brgy. Kamuning",Muntinlupa,Metro Manila,14.475708,121.023723,tier1_urban,churned,2026-08-22
a1928872-fa7b-5f96-b738-9aed6955f45b,Rolando Convenience,bc2496ce-7fc4-5ea8-95db-88e19f61df14,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"85 Aurora Blvd, Brgy. Santo Niño",Cebu City,Cebu,10.504,123.956778,tier1_urban,churned,2024-10-25
b9a20119-158b-5370-ad71-3f572943af79,Reynaldo Padala Center,d1e2cea1-fb3f-5fdd-874e-1f8a815e46ad,be3107b0-7566-55ce-95b2-c6139ff216c6,"325 Roxas Blvd, Brgy. Poblacion",General Santos,South Cotabato,6.954912,125.682888,tier2_suburban,active,2026-07-12
be0a5f04-8939-5ab3-a13a-4d517a6f2ebc,Gloria's Mini Mart,67f4fe18-a14b-5468-be9a-39412a820033,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"105 EDSA, Brgy. Poblacion",Malolos,Bulacan,14.931174,120.634653,tier3_rural,inactive,2025-10-21
b9412644-c39e-5e32-9d99-df26d67e3d37,Mang Lorna's Tindahan,a5971392-1e30-508d-a138-19bc94042391,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"106 Rizal Street, Brgy. Poblacion",Caloocan,Metro Manila,14.556174,120.918613,tier3_rural,active,2025-05-29
8cd8822e-c0bc-5720-a3b9-fd60f890d81f,Nelia's Sari-Sari,8b8bc841-15ad-5fba-8484-e04da45daf92,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"395 Rizal Street, Brgy. San Isidro",Malabon,Metro Manila,14.574143,121.055834,tier3_rural,active,2025-08-23
c59454a2-323f-5844-b174-5f633e24c7cb,Miguel's Sari-Sari,a0b86899-3246-5640-85ef-64fd9be8a655,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"534 Commonwealth Ave, Brgy. Kamuning",Bacolod,Negros Occidental,10.335601,123.853784,tier2_suburban,active,2026-04-26
c9cd5468-5c6c-5bf3-b662-2c90351581f1,Reynaldo's Mini Mart,56dbf964-c0af-5107-ad4e-b1da9ce1d774,be3107b0-7566-55ce-95b2-c6139ff216c6,"65 Commonwealth Ave, Brgy. Kamuning",Cagayan de Oro,Misamis Oriental,7.065577,125.489926,tier1_urban,active,2025-01-11
dbf883b7-96e8-5f48-971f-1cbadca59c68,Miguel's Mini Mart,56954d98-5581-50e8-908a-456d43e72cf5,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"967 Katipunan Ave, Brgy. Pinyahan",Malolos,Bulacan,15.215664,120.558664,tier1_urban,active,2025-11-16
97a3c21c-6620-5b80-86f4-23b182349bb1,Rosario Mini Stop,0844d6e0-fd32-56b9-8de3-0c60acca01ca,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"7 Osmena Blvd, Brgy. Bagong Silang",Taguig,Metro Manila,14.702484,120.975978,tier2_suburban,active,2025-07-10
732fe5fd-2dd9-5e16-9ff1-20b392cf8dcf,Carmen's Mini Mart,1f9f8714-4f06-5e64-ae37-c2187d16c37f,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"441 Provincial Road, Brgy. Bambang",Marikina,Metro Manila,14.490837,120.964133,tier1_urban,active,2024-09-10
ca74b86a-f37f-597e-aeee-1808e9b38973,Corazon Convenience,56abcfba-1fb2-5007-8500-ff433828a68e,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"182 Osmena Blvd, Brgy. Bagong Silang",Lapu-Lapu,Cebu,10.433159,123.938992,tier2_suburban,inactive,2025-06-29
fec70518-acb6-59cf-be4d-01d45efca0c8,Mang Ramon's Tindahan,cb81b398-f15f-565d-8945-4235ba90c00d,be3107b0-7566-55ce-95b2-c6139ff216c6,"334 Osmena Blvd, Brgy. San Isidro",Cagayan de Oro,Misamis Oriental,7.389897,125.517881,tier1_urban,inactive,2024-10-27
48960618-a551-5a8c-bbbb-0249881e9ac3,Sangla ni Elena,37c5c4ef-4d4b-5fa6-8903-7a2371d1f83b,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"607 Aguinaldo Highway, Brgy. Santo Niño",Meycauayan,Bulacan,15.277199,120.66503,tier2_suburban,churned,2026-08-22
3997a8f5-6016-5810-b435-db8ec38b2c79,Ana Convenience,4a632666-9dc5-5afa-91a5-3be36d9742b5,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"449 España Blvd, Brgy. Poblacion",Pasig,Metro Manila,14.69569,121.059131,tier2_suburban,at_risk,2026-08-25
c7053357-4956-5ab3-9efb-df8bd532f001,Corazon Pisong Net,6ef69ec5-a85c-5514-8d62-3115d1e3d746,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"143 Provincial Road, Brgy. San Isidro",Valenzuela,Metro Manila,14.522606,121.031733,tier2_suburban,active,2025-12-27
ee90274c-9365-597d-b7b7-fe8b8dd298b0,Danilo Mini Stop,d9b472f7-7de6-552f-8235-c38e13be13ed,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"460 National Highway, Brgy. Pinyahan",Cebu City,Cebu,10.665795,123.906873,tier2_suburban,inactive,2026-07-18
076c79c3-ac0f-5659-8d69-d8a0ee9abc0b,Ricardo Remittance,4ae73bc0-2182-5874-aa62-df511685dffd,be3107b0-7566-55ce-95b2-c6139ff216c6,"810 Roxas Blvd, Brgy. Ugong",Davao City,Davao del Sur,7.256292,125.67432,tier1_urban,churned,2025-02-22
ac65e59b-c1b9-5920-a539-cbb4f765265a,Ernesto's Sari-Sari,18130ea2-9631-5aff-a157-524d47b0b089,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"674 Barangay Road, Brgy. Bagong Silang",Meycauayan,Bulacan,14.916437,120.683803,tier3_rural,at_risk,2024-10-16
83e195c1-ccba-5637-a552-7226c192c71c,Botica ni Rosa,ac33aaec-3637-5817-85cb-dbc0380a3250,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"991 Taft Avenue, Brgy. Kamuning",Caloocan,Metro Manila,14.481783,120.919721,tier1_urban,inactive,2026-08-29
ac993bd2-ecef-58bc-b1d9-91067cf856f6,Jose's Computer Shop,00c00243-2a79-5b7b-9026-d6aa8ca41efd,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"532 Aguinaldo Highway, Brgy. Bambang",San Juan,Metro Manila,14.656299,120.944206,tier2_suburban,active,2026-02-15
6c43b5de-1a73-52a4-9fa1-e51595e4486f,Botica ni Antonio,0991acb0-6252-5f07-bac7-2a192f862699,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"791 Barangay Road, Brgy. Bambang",Iloilo City,Iloilo,10.75235,123.830149,tier1_urban,active,2025-04-19
beb2c62b-7aba-5ae5-ac57-43cb5a1af36a,Reynaldo Drug Store,488eb288-2053-5281-b7c0-d3c19c3f8fad,be3107b0-7566-55ce-95b2-c6139ff216c6,"303 Colon Street, Brgy. Poblacion",Davao City,Davao del Sur,6.969642,125.682203,tier1_urban,active,2025-12-07
9cb189b1-8844-5fd2-9173-42c7d3b4356d,Nelia's Computer Shop,083e4bd3-6619-56e0-b2cc-21a2095e8d6b,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"352 Fuente Osmena, Brgy. San Jose",Malolos,Bulacan,15.16478,120.60449,tier1_urban,active,2025-03-13
2e0b60b9-2f88-5d7d-a78e-a6af6f8de266,Nelia Remittance,eb900bc6-3f83-54b9-86f7-d16787153978,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"327 Mabini Street, Brgy. San Isidro",Parañaque,Metro Manila,14.463405,121.042156,tier1_urban,active,2026-04-28
f14294c0-783f-5054-be74-0f7e05c3f337,Mang Juan's Tindahan,00b55fa4-d3cf-595b-ab8e-beb9c3cde931,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"112 Barangay Road, Brgy. Santo Niño",San Juan,Metro Manila,14.728977,121.048098,tier3_rural,active,2025-06-01
a39d0783-2b40-5751-bde2-5aebb6de1679,Aling Josefina's Store,0588baf7-0d22-5d47-a09e-d14a1f84235d,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"164 Taft Avenue, Brgy. Ugong",Bacolod,Negros Occidental,10.541096,123.892411,tier2_suburban,at_risk,2025-06-28
26e2623e-c56a-55d8-912f-fab4962ae298,Ramon Convenience,c611b988-db0c-55f2-a5a9-d9f404ea1d59,be3107b0-7566-55ce-95b2-c6139ff216c6,"191 Provincial Road, Brgy. Kamuning",Cagayan de Oro,Misamis Oriental,7.137349,125.621217,tier1_urban,active,2025-11-09
140a5be1-ad50-58fb-b835-0b9c63c01116,Pedro Pawnshop,b0bc354e-fa44-552d-9f31-ebeae9f12614,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"440 Osmena Blvd, Brgy. San Antonio",Santa Rosa,Laguna,15.293315,120.561735,tier1_urban,inactive,2024-12-11
79188a6f-dd8f-5a32-bcf6-d22190635ce3,Tindahan ni Rolando,55922034-d285-5c79-b85a-4fb51c5c06d7,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"819 Aguinaldo Highway, Brgy. Santo Niño",Manila,Metro Manila,14.559738,120.939415,tier1_urban,active,2025-04-27
341a3bc3-5c02-5d55-a530-3ea9ba9499b5,Aling Rosario's Store,3db126c5-4b44-57d1-b757-5e12f41ae301,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"884 J.P. Laurel Ave, Brgy. Ugong",San Juan,Metro Manila,14.739775,120.962681,tier2_suburban,at_risk,2026-06-29
4b2275bd-ea39-50f7-980c-c5b233b997d3,Gloria Padala Center,153cbfcb-d7ee-5bb5-8f1e-9fa1255fcd02,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"602 Quezon Avenue, Brgy. Bagong Silang",Iloilo City,Iloilo,10.481588,123.891572,tier1_urban,at_risk,2025-10-16
c2b19867-0e0f-5168-989d-6d69067eb606,Aling Danilo's Store,fe05c33a-1202-5d84-9396-70388399d578,be3107b0-7566-55ce-95b2-c6139ff216c6,"941 National Highway, Brgy. Bambang",Zamboanga City,Zamboanga del Sur,6.950851,125.440184,tier1_urban,active,2025-02-23
9e145baf-68a9-50c6-b236-0146cc604c4f,Miguel Pisong Net,d32d6b8a-610c-5a3b-89c6-f5e0020c7e86,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"120 Commonwealth Ave, Brgy. Bagong Silang",Malolos,Bulacan,15.285406,120.653247,tier2_suburban,at_risk,2026-07-17
872eb0e6-6a9b-5e4e-a521-17bca287ba19,Ernesto Internet Cafe,065bfd44-3620-54cf-8b48-3611ab6d6fa0,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"589 Osmena Blvd, Brgy. Kamuning",Makati,Metro Manila,14.505726,121.0271,tier1_urban,inactive,2024-12-16
86f7bc46-6959-5a49-bf82-046a41a2dde2,Nelia Pharmacy,d644c57d-bbdd-5e77-9062-f1cf41e2ae30,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"502 España Blvd, Brgy. Santo Niño",Muntinlupa,Metro Manila,14.50613,121.068397,tier3_rural,active,2025-08-21
2887b52d-8879-502a-bd29-4c26c293190f,Rolando's Sari-Sari,7e8b6e9a-6d85-51b9-848d-bbd3822f7caf,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"975 Rizal Street, Brgy. Pinyahan",Lapu-Lapu,Cebu,10.309228,123.963043,tier3_rural,active,2025-09-15
ccce5ecc-2159-514f-b08c-bd6242df5381,Aling Carlos's Store,70e7a739-58c6-545b-a50c-0b9e31813f38,be3107b0-7566-55ce-95b2-c6139ff216c6,"419 Barangay Road, Brgy. Pinyahan",General Santos,South Cotabato,7.149378,125.651968,tier2_suburban,active,2025-03-08
44d69290-6f3e-524e-9759-ecc66d1e9ceb,Mang Ernesto's Tindahan,41259318-c405-5b03-92fd-44604ff42311,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"579 Rizal Street, Brgy. San Jose",San Fernando,Pampanga,15.004463,120.582456,tier3_rural,active,2025-07-03
2c2cc81b-8180-52c0-932a-a54ac0be5347,Danilo's Sari-Sari,e1221262-2f20-596d-adb5-9837b7a28fcd,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"800 Fuente Osmena, Brgy. Bambang",Makati,Metro Manila,14.672755,121.053184,tier3_rural,inactive,2026-03-31
3c68a561-0296-5b08-be2c-207c76389cf1,Botica ni Luz,667a7c30-44f2-51f6-9851-b1077e834434,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"587 Quezon Avenue, Brgy. San Isidro",Las Piñas,Metro Manila,14.682534,121.064657,tier2_suburban,inactive,2026-07-25
cd01bc68-ff0e-52a1-bd7a-56f6ff49ab44,Nelia Internet Cafe,3bff4c7d-2233-5ca1-ae14-38c7cc7f2bf4,dd92fc02-23e6-54d1-8ade-4dc72b56055b,"779 Fuente Osmena, Brgy. Ugong",Cebu City,Cebu,10.374834,123.885031,tier1_urban,active,2025-02-28
4b3be50a-f305-595c-9a7c-9c6fe6b2122e,Aling Carmen's Store,f14056b6-fd78-5b41-9638-fc96e21bcff4,be3107b0-7566-55ce-95b2-c6139ff216c6,"461 Aurora Blvd, Brgy. Bagong Silang",Davao City,Davao del Sur,7.41732,125.426095,tier1_urban,churned,2025-07-02
050067db-17c3-5f23-ae16-64a16e384958,Elena Pisong Net,e5fd760c-3231-5537-adee-54be94269c29,df62ff79-4b9c-5a75-8bd4-eb2c86e9c598,"215 Gov. Drive, Brgy. Bagong Silang",Meycauayan,Bulacan,15.402734,120.683079,tier2_suburban,active,2025-02-05
89e58dd7-8ed1-5fc8-af0c-ff1674e9e8c3,Tindahan ni Rolando,41935f09-b6ca-581c-bf96-7abc100f06d3,28ac47f7-f1ce-5fc3-966a-5dcdd795fc26,"804 Marcos Highway, Brgy. San Jose",Makati,Metro Manila,14.691632,121.014015,tier3_rural,active,2025-03-24
1de8eb26-658d-5bda-8231-059687db880b,Sangla ni Jose,48d45a5c-902b-5f08-85d5-6eafbb311485,a87e363d-04c2-5fe0-abdc-8924fa7bf1a1,"552 Commonwealth Ave, Brgy. Bagong Silang",Navotas,Metro Manila,14.7437,120.958527,tier3_rural,active,2026-03-15
