id,outlet_id,dsp_id,action_type,description,priority,status,due_date,created_at
76135fad-fe77-5dbb-ad7e-121cc11d09ac,84323f21-f647-5a41-808b-fa4dc0d9e656,fbcd212e-451d-5600-a271-8fec64b3a9b9,upsell_product,Upsell Buy Load service - high foot traffic area,low,pending,2025-08-22T00:00:00,2025-08-01T00:00:00
55636bef-a728-5741-b93a-caceaa3e5bab,f9569bdd-9e7d-5f01-aca2-61d5ecfe9a55,7c9704d9-8185-57b1-bf6a-de200c4e2109,resolve_issue,Provide updated marketing collateral and QR standee,high,pending,2025-08-25T00:00:00,2025-07-22T00:00:00
23071b5b-c04e-5904-af32-f74626427607,48960618-a551-5a8c-bbbb-0249881e9ac3,adf43fc2-e637-5500-8a6b-8a40e079d07c,resolve_issue,Resolve merchant complaint about delayed settlements,medium,pending,2025-08-14T00:00:00,2025-07-29T00:00:00
fe9197c6-15dd-5f5f-b165-289138b707d4,8076fa57-7ade-519b-9286-8f0c1ab37ca0,c529bf79-90d3-5602-9399-40738335c242,visit_merchant,Re-engage merchant - no transactions in 14 days,medium,skipped,2025-08-11T00:00:00,2025-08-01T00:00:00
17c03b0a-c13a-580e-9679-30ba76e56565,26cfb47a-1770-50c0-93c0-1902e1383ecb,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,resolve_issue,Schedule GSave onboarding session with merchant,medium,in_progress,2025-08-24T00:00:00,2025-07-29T00:00:00
abc74fa0-1ea1-5082-b338-6024f8d6ff55,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,reactivation,Provide updated marketing collateral and QR standee,medium,skipped,2025-08-31T00:00:00,2025-07-27T00:00:00
21784fbe-6660-5c5e-8915-970318e28a31,02520a14-3e5c-5475-a61e-0be9e3abb5de,214dee86-b858-5e86-aad7-d05cc5d8a623,visit_merchant,Conduct training on new GInsure products,high,in_progress,2025-08-24T00:00:00,2025-07-30T00:00:00
ebf48042-9542-57c6-8efe-5d36e8c0fa22,2b2b8257-7f77-5d25-ab57-d18db979fe94,24c3eae6-21de-5fa7-ad75-775edd1167e0,resolve_issue,Investigate declining transaction volume trend,low,pending,2025-08-13T00:00:00,2025-07-18T00:00:00
bd4fde01-0abe-5228-8154-176766778e55,785169b9-83da-56d2-a59b-04e35cf4bb01,54684399-5e5a-54ab-a9b2-5e8ff35f0223,resolve_issue,Investigate declining transaction volume trend,medium,completed,2025-08-10T00:00:00,2025-07-19T00:00:00
89367d74-0808-592c-aa1b-663bfa05d98a,d0919697-1853-5240-b9fa-4b67ef68111e,ea60bf00-905e-5abc-b08e-4c17000dd149,reactivation,Investigate declining transaction volume trend,medium,completed,2025-08-17T00:00:00,2025-07-27T00:00:00
ff9b767d-1086-543d-b1f5-85b78986abe3,7829c712-e5e1-586e-bd76-b80949808b10,84b924df-189f-5e64-a8c8-056b56e362d0,visit_merchant,Conduct training on new GInsure products,medium,pending,2025-08-03T00:00:00,2025-07-20T00:00:00
62eb61a9-c80b-5fb7-a8c0-8b8589c65508,cb031250-ce8d-5084-ace6-ba86139aa6b1,374e0ccd-4366-597f-b5c3-6d60795d3480,visit_merchant,Resolve merchant complaint about delayed settlements,medium,pending,2025-08-08T00:00:00,2025-07-20T00:00:00
810b951f-c594-5bfc-9bb8-2b885c5a88b1,df28fc2b-8725-5f9f-b07b-689682471c74,dfba0cf4-e584-5bcd-8343-0655db792844,reactivation,Resolve merchant complaint about delayed settlements,low,pending,2025-08-24T00:00:00,2025-07-21T00:00:00
c7f683d3-5d23-5b89-b295-6ed852321a8b,d0bfe50b-b011-596c-bab6-e071945ae144,ea60bf00-905e-5abc-b08e-4c17000dd149,follow_up,Provide updated marketing collateral and QR standee,low,in_progress,2025-08-24T00:00:00,2025-07-27T00:00:00
99a53486-1c8d-57b9-9b92-ced40f8ac406,a39d0783-2b40-5751-bde2-5aebb6de1679,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,reactivation,Schedule GSave onboarding session with merchant,medium,pending,2025-08-06T00:00:00,2025-07-20T00:00:00
da00627b-a5e2-5828-819e-d58a3c0c056e,c5bb2260-aa80-516e-aa4a-2fe1f6eaf1d1,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,upsell_product,Conduct training on new GInsure products,high,pending,2025-08-07T00:00:00,2025-08-01T00:00:00
c88bcf97-3d37-527c-b360-cf36f28d0447,6c486d84-abcb-58a9-a7db-ff516a80a68c,229ec319-00c3-5250-afbc-759d6132ee64,training,Offer promotional rates for Cash-In to combat Maya competition,medium,pending,2025-08-08T00:00:00,2025-07-29T00:00:00
b3d41339-86c9-50a9-8415-e44e3fa638ef,ec51a59e-c5e4-514b-9501-31ac0d1e80ca,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,training,Activate GCredit for this merchant to increase transaction volume,high,completed,2025-08-14T00:00:00,2025-07-27T00:00:00
9aa8611d-7cc9-5df1-a6b7-080b1d0d4864,86b6bd00-fb39-51c8-a057-02c9ad460a8b,15e1ebab-b0bf-514c-8405-61b9a3993057,upsell_product,Offer promotional rates for Cash-In to combat Maya competition,high,pending,2025-08-15T00:00:00,2025-07-29T00:00:00
f82b9fa1-e1f9-5b35-8388-bd0c02246af9,e3aa2c03-d2ea-56ba-8cfd-684d1385ff06,c928179a-f72b-50f2-bd6c-8efebcd2d268,reactivation,Investigate declining transaction volume trend,high,skipped,2025-08-31T00:00:00,2025-07-31T00:00:00
ba10e926-ee33-5d64-adf7-a67e22d8b38f,6674b5c4-5676-5e15-a60b-247a96538cee,24c3eae6-21de-5fa7-ad75-775edd1167e0,visit_merchant,Schedule GSave onboarding session with merchant,high,pending,2025-08-29T00:00:00,2025-07-18T00:00:00
4098293f-e153-52a3-8c48-8d0e6d0c2b78,d4110a62-ffba-5869-9a5f-f35bb8faebaf,c928179a-f72b-50f2-bd6c-8efebcd2d268,follow_up,Schedule GSave onboarding session with merchant,medium,skipped,2025-08-29T00:00:00,2025-07-24T00:00:00
da07f4c8-42f6-5022-ab1f-de073f0e7bc9,59e64bea-9720-5d74-82b3-275489371706,dced9f60-36c3-51a3-a4cd-895dfd671dec,resolve_issue,Schedule GSave onboarding session with merchant,low,in_progress,2025-08-26T00:00:00,2025-08-01T00:00:00
38632ce0-4081-542e-badb-aa855046308b,41b80fd9-6858-5727-804d-3446f9b1f4cd,84b924df-189f-5e64-a8c8-056b56e362d0,reactivation,Offer promotional rates for Cash-In to combat Maya competition,medium,skipped,2025-08-04T00:00:00,2025-07-31T00:00:00
4ca634cd-789f-598f-9142-017badd8f3e3,98847415-a6bc-5eed-9f05-a9af7bd353d4,ea60bf00-905e-5abc-b08e-4c17000dd149,reactivation,Schedule GSave onboarding session with merchant,low,completed,2025-08-23T00:00:00,2025-08-01T00:00:00
bef7c285-bc5e-59cd-95ba-9898b67b39e5,36850526-5951-520a-b33e-b34aa3a8d24c,7c9704d9-8185-57b1-bf6a-de200c4e2109,training,Re-engage merchant - no transactions in 14 days,high,pending,2025-08-05T00:00:00,2025-07-20T00:00:00
2a447384-a977-5900-8819-0ee6977cd394,4ed02a76-d194-55d0-b915-c6b2e0852190,1208ec90-8992-569c-9143-a14b6d5727e9,resolve_issue,Activate GCredit for this merchant to increase transaction volume,high,skipped,2025-08-25T00:00:00,2025-07-27T00:00:00
c22936c2-da37-55ce-952e-f687c878da07,770b1207-0d01-5fd9-9d2b-0c0d2ffad9d3,214dee86-b858-5e86-aad7-d05cc5d8a623,training,Re-engage merchant - no transactions in 14 days,medium,pending,2025-08-11T00:00:00,2025-07-22T00:00:00
447a485e-599d-5c35-b037-b51198a8cf95,7944d169-47e3-5be3-8e6e-48cb0be22ca0,adf43fc2-e637-5500-8a6b-8a40e079d07c,resolve_issue,Conduct training on new GInsure products,high,in_progress,2025-08-03T00:00:00,2025-07-25T00:00:00
6cbcbc78-482a-59ab-a2ce-11914201b1f8,4d4de468-cb98-567b-b2ce-4ed1afd3bb0c,dced9f60-36c3-51a3-a4cd-895dfd671dec,training,Offer promotional rates for Cash-In to combat Maya competition,high,completed,2025-08-20T00:00:00,2025-07-28T00:00:00
26c2412c-e600-5de3-a5e7-18835e9a5ed4,76a66565-6464-5b17-aaad-6730bfd4b656,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,visit_merchant,Resolve merchant complaint about delayed settlements,medium,completed,2025-08-19T00:00:00,2025-07-26T00:00:00
ca00fe30-620d-5e7d-859b-73f4b552c4b4,05ab51ed-f003-5289-bd9e-af9a503b5531,48787cb4-04a7-5b80-8148-23b777165705,resolve_issue,Schedule GSave onboarding session with merchant,high,in_progress,2025-08-14T00:00:00,2025-07-24T00:00:00
4d63f226-3971-5999-b7ed-a1229b655e81,7340d2cf-294d-5438-b864-87ff6efcd726,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,visit_merchant,Offer promotional rates for Cash-In to combat Maya competition,medium,completed,2025-08-16T00:00:00,2025-07-28T00:00:00
59649cc5-0e19-502f-8a44-80d708623e96,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,229ec319-00c3-5250-afbc-759d6132ee64,upsell_product,Follow up on pending Bills Payment activation,medium,completed,2025-08-02T00:00:00,2025-07-21T00:00:00
10624485-7c95-5bf6-88bf-2a9137701cf2,a07d29f4-fe3f-58dd-94b4-6903c65af63c,dced9f60-36c3-51a3-a4cd-895dfd671dec,resolve_issue,Re-engage merchant - no transactions in 14 days,medium,skipped,2025-08-14T00:00:00,2025-07-23T00:00:00
ad48f63b-cae5-5bcd-8da8-b70a4d37394d,6bf333db-329e-5379-8a87-612548e94afa,434590a6-0601-5b3c-8768-f7537c77519e,visit_merchant,Upsell Buy Load service - high foot traffic area,medium,pending,2025-08-21T00:00:00,2025-07-28T00:00:00
f3c9b8e9-f4b9-5dfe-a7d8-ea68203faeb4,7a33f302-fa11-51fa-856d-1b51059c5adf,214dee86-b858-5e86-aad7-d05cc5d8a623,follow_up,Activate GCredit for this merchant to increase transaction volume,medium,pending,2025-08-16T00:00:00,2025-07-30T00:00:00
35d35aea-25ed-55aa-b606-3047cb75a8c7,22746863-66c2-5148-b1c3-0e496f314a04,9cea72a7-c63b-5718-8f89-cff81ccad510,upsell_product,Conduct training on new GInsure products,high,in_progress,2025-08-31T00:00:00,2025-07-20T00:00:00
4555ca52-8018-539a-af6d-d7194e8bda7c,852f07da-d638-513e-ad8d-6233ee1bb2fb,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,visit_merchant,Resolve merchant complaint about delayed settlements,medium,skipped,2025-08-14T00:00:00,2025-07-28T00:00:00
d2a73a8b-678a-5d70-a60a-410e6fec89dd,ac993bd2-ecef-58bc-b1d9-91067cf856f6,d9bae779-a771-5de7-a713-f7d02913bd5b,training,Follow up on pending Bills Payment activation,medium,in_progress,2025-08-09T00:00:00,2025-07-30T00:00:00
6d8a7fe3-0747-5076-b4b9-4b1eb05dc432,47622b2b-94cf-5a83-aaaf-ada5db27d918,23fca699-b0f6-528a-8efe-52e28bb1b8b0,training,Upsell Buy Load service - high foot traffic area,high,pending,2025-08-23T00:00:00,2025-07-27T00:00:00
a2392f2d-785d-5741-852e-f93a90cd33de,19778533-d703-59de-af73-a4450c4b9423,492935f3-f9ee-5d56-b64a-6da8931cf13b,upsell_product,Upsell Buy Load service - high foot traffic area,medium,pending,2025-08-03T00:00:00,2025-07-31T00:00:00
0f7a6096-ba4f-5f0c-be3c-321db0963eab,8a91073c-f678-5bb2-8e9b-1cd31b741b64,25c743f6-6b99-5904-8a4a-4b29b700d9e7,visit_merchant,Activate GCredit for this merchant to increase transaction volume,medium,pending,2025-08-05T00:00:00,2025-07-27T00:00:00
45e63251-0cb3-5330-81d2-e56d17e83982,00d8096a-aada-5b64-b477-f912ef968508,7a052b5f-cf18-5b63-91b4-4c385d96d71f,visit_merchant,Investigate declining transaction volume trend,low,completed,2025-08-25T00:00:00,2025-07-22T00:00:00
b712f9d2-5fdb-5ace-ac5e-590126b13c7e,ace29b2c-9a3c-55ba-b730-eb51921adb3e,1208ec90-8992-569c-9143-a14b6d5727e9,reactivation,Investigate declining transaction volume trend,low,completed,2025-08-11T00:00:00,2025-07-22T00:00:00
0d0035dd-0d44-5f75-a35d-8f0b77f450e1,13e9865d-d14f-598f-b083-8b877609cc7c,54684399-5e5a-54ab-a9b2-5e8ff35f0223,visit_merchant,Activate GCredit for this merchant to increase transaction volume,low,in_progress,2025-08-17T00:00:00,2025-07-30T00:00:00
3783b716-f7fd-5a91-8a5f-96a866c7b729,4705e7ec-7a1b-5d42-97a5-ded3b344fb38,60ccfd44-0502-5fa0-8d27-9cc265f1db31,upsell_product,Provide updated marketing collateral and QR standee,high,completed,2025-08-29T00:00:00,2025-07-21T00:00:00
69d0121e-ffcd-579f-8d50-bf7aff3d1718,f9f181b2-4dd1-599e-a863-8fc11c75cfb9,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,follow_up,Activate GCredit for this merchant to increase transaction volume,high,in_progress,2025-08-22T00:00:00,2025-07-27T00:00:00
4a9ff814-f8c1-5f94-8fc9-49e51add42ed,a98ed541-03fd-5425-8eec-a87c602d2311,1fab32d7-3f51-5470-b5b9-ea72005a2e68,upsell_product,Conduct training on new GInsure products,high,pending,2025-08-10T00:00:00,2025-07-23T00:00:00
b5a26e0f-8d4f-5d05-a304-b581ebab7935,e17250dc-e2ba-525d-9966-1218ff31563b,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,follow_up,Follow up on pending Bills Payment activation,medium,completed,2025-08-31T00:00:00,2025-07-28T00:00:00
c6c817b2-6b55-5724-a7d8-56d60bafe2d5,1dc44f1a-55d6-5e25-b5ed-116f65034929,1fab32d7-3f51-5470-b5b9-ea72005a2e68,follow_up,Activate GCredit for this merchant to increase transaction volume,high,completed,2025-08-12T00:00:00,2025-07-31T00:00:00
10ad5597-55f4-5667-84f2-f173b9397f56,5fdbf0dc-d4dd-53f4-a882-7339832d9cea,d9bae779-a771-5de7-a713-f7d02913bd5b,visit_merchant,Re-engage merchant - no transactions in 14 days,high,completed,2025-08-23T00:00:00,2025-07-28T00:00:00
9dc5d295-082e-5dad-8e1f-b07575169024,88653dfb-9b9b-5903-b0ba-280d082ac566,d9bae779-a771-5de7-a713-f7d02913bd5b,follow_up,Upsell Buy Load service - high foot traffic area,low,completed,2025-08-24T00:00:00,2025-07-19T00:00:00
77f16daa-5937-5b72-8988-46a1b136bd2e,89e58dd7-8ed1-5fc8-af0c-ff1674e9e8c3,7c9704d9-8185-57b1-bf6a-de200c4e2109,reactivation,Conduct training on new GInsure products,medium,completed,2025-08-16T00:00:00,2025-07-25T00:00:00
2a3cc475-9d3f-5c81-b3ab-b5559e826282,5949f644-2314-559f-a1a0-f3b0dcdd81c9,374e0ccd-4366-597f-b5c3-6d60795d3480,upsell_product,Activate GCredit for this merchant to increase transaction volume,high,skipped,2025-08-12T00:00:00,2025-07-28T00:00:00
7c7def6c-a0eb-534b-8cf5-adbe6ff89941,ac265695-21b9-54fa-950b-c30523bf2e97,214dee86-b858-5e86-aad7-d05cc5d8a623,resolve_issue,Re-engage merchant - no transactions in 14 days,high,skipped,2025-08-08T00:00:00,2025-07-24T00:00:00
919cf6f9-6e6e-58be-9fcf-0f944a14bb3e,efc30d35-191c-5323-9f6e-85fb10804386,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,resolve_issue,Follow up on pending Bills Payment activation,high,completed,2025-08-26T00:00:00,2025-07-28T00:00:00
b6ad8ecb-9b84-55ad-a09e-3968413012bf,ffb805d1-735a-507b-b330-e0ed0ff00214,8086f1f4-673d-5987-81b0-8f204dbfd2ab,reactivation,Follow up on pending Bills Payment activation,high,completed,2025-08-26T00:00:00,2025-07-23T00:00:00
d61f73c2-18b7-5be9-9b19-d4c456128d22,ac2f36dd-a750-567f-9055-3b273b213591,15e1ebab-b0bf-514c-8405-61b9a3993057,upsell_product,Provide updated marketing collateral and QR standee,medium,completed,2025-08-08T00:00:00,2025-07-20T00:00:00
dc8350ab-dc96-5f99-8b69-98a9abc2ae50,75bbd7eb-0476-5f46-9b01-32c25a4774e3,b21aa617-83df-5e76-b78c-67561698ba56,visit_merchant,Resolve merchant complaint about delayed settlements,high,completed,2025-08-31T00:00:00,2025-07-22T00:00:00
4ce2444d-7c8d-558c-a4f9-61ecd4a7beac,2b2b8257-7f77-5d25-ab57-d18db979fe94,24c3eae6-21de-5fa7-ad75-775edd1167e0,resolve_issue,Investigate declining transaction volume trend,low,completed,2025-08-06T00:00:00,2025-07-24T00:00:00
a7611740-3011-5017-ad3f-c4ebfa741ec8,06ddfe83-8a06-5462-8cc2-d513bb19d779,434590a6-0601-5b3c-8768-f7537c77519e,resolve_issue,Schedule GSave onboarding session with merchant,medium,completed,2025-08-07T00:00:00,2025-07-28T00:00:00
2d8954ef-b1c6-587a-99c6-fc5a3bb7ad95,9b0a2038-f54f-5077-8998-c2c8e6d2ad07,24c3eae6-21de-5fa7-ad75-775edd1167e0,upsell_product,Provide updated marketing collateral and QR standee,high,in_progress,2025-08-11T00:00:00,2025-07-26T00:00:00
2e116f4b-9e75-5c7f-b8c8-921eb904d372,e3e10a9f-b1a4-5603-a96e-9b2afdca93f1,fbcd212e-451d-5600-a271-8fec64b3a9b9,reactivation,Investigate declining transaction volume trend,medium,pending,2025-08-22T00:00:00,2025-07-26T00:00:00
5e6b134d-a821-551e-b011-1d9a9fbde0f7,1fdc8070-ea18-528c-95c6-21bd601556d9,54684399-5e5a-54ab-a9b2-5e8ff35f0223,visit_merchant,Conduct training on new GInsure products,high,completed,2025-08-04T00:00:00,2025-08-01T00:00:00
b83826af-a8f9-5b8e-bd3d-382b764571ba,9cf0258b-b196-5323-8d6c-3eccbf473c3f,492935f3-f9ee-5d56-b64a-6da8931cf13b,follow_up,Schedule GSave onboarding session with merchant,medium,pending,2025-08-29T00:00:00,2025-07-28T00:00:00
a116961f-1811-56a7-a5cf-381256e85c71,732c336e-8d4f-502a-bafe-f1a5f1aa1cd0,54684399-5e5a-54ab-a9b2-5e8ff35f0223,training,Activate GCredit for this merchant to increase transaction volume,medium,skipped,2025-08-03T00:00:00,2025-07-23T00:00:00
e320e292-8018-5298-895c-96e9e563cc81,26edc5ba-88d5-5f4f-a42c-2f38746c506d,c928179a-f72b-50f2-bd6c-8efebcd2d268,follow_up,Re-engage merchant - no transactions in 14 days,medium,in_progress,2025-08-06T00:00:00,2025-07-28T00:00:00
c0d82ee7-ac36-58d3-89bc-147169e79dda,03c210da-6332-53e2-ba4b-a3e540ef0811,fbcd212e-451d-5600-a271-8fec64b3a9b9,training,Offer promotional rates for Cash-In to combat Maya competition,medium,in_progress,2025-08-11T00:00:00,2025-07-22T00:00:00
409c01d0-c3ba-51f6-abf9-7c291845cb37,b74b13ca-301b-5f91-9331-c699ee006367,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,follow_up,Resolve merchant complaint about delayed settlements,high,completed,2025-08-25T00:00:00,2025-07-31T00:00:00
36f4df5b-c51f-5e2f-a8a7-0e5611a7ab27,7829c712-e5e1-586e-bd76-b80949808b10,84b924df-189f-5e64-a8c8-056b56e362d0,resolve_issue,Upsell Buy Load service - high foot traffic area,high,in_progress,2025-08-16T00:00:00,2025-07-24T00:00:00
f441ad5f-dbc0-5ee5-b0ca-a56bafe17ee8,891e6a23-e1ae-5a69-9572-e8f3a99d8538,c928179a-f72b-50f2-bd6c-8efebcd2d268,visit_merchant,Follow up on pending Bills Payment activation,medium,pending,2025-08-17T00:00:00,2025-07-27T00:00:00
8c73ab66-e3c3-55d8-9e2e-34b546005bec,9bdc9e38-c690-5ecf-94a5-a6227e33ac59,229ec319-00c3-5250-afbc-759d6132ee64,training,Schedule GSave onboarding session with merchant,medium,in_progress,2025-08-24T00:00:00,2025-07-22T00:00:00
c72edd22-133e-543c-a957-94f80e8748f4,049b286b-bc98-5072-af5c-7624b16c23a0,48787cb4-04a7-5b80-8148-23b777165705,upsell_product,Activate GCredit for this merchant to increase transaction volume,high,in_progress,2025-08-31T00:00:00,2025-07-28T00:00:00
77c5d624-a40a-50a1-b9b8-9b10eedb52ee,44c79770-368b-5537-9952-7170040a5301,c928179a-f72b-50f2-bd6c-8efebcd2d268,training,Resolve merchant complaint about delayed settlements,high,pending,2025-08-05T00:00:00,2025-07-26T00:00:00
471972b2-7c28-580d-a683-3c69571ab26e,3c93a092-47e6-5c14-bdba-7ccdd461340c,8086f1f4-673d-5987-81b0-8f204dbfd2ab,resolve_issue,Offer promotional rates for Cash-In to combat Maya competition,medium,completed,2025-08-11T00:00:00,2025-07-28T00:00:00
19392fd6-17c7-50dc-a8a6-b52e930bcf33,94db99e7-9cc5-5f1d-b3e1-6eee8657395a,c928179a-f72b-50f2-bd6c-8efebcd2d268,resolve_issue,Provide updated marketing collateral and QR standee,medium,completed,2025-08-15T00:00:00,2025-07-24T00:00:00
5aa3de72-cbda-5030-919c-f4dad3582a52,7c02f579-69f1-5574-84c1-fc512e1649c7,dced9f60-36c3-51a3-a4cd-895dfd671dec,resolve_issue,Offer promotional rates for Cash-In to combat Maya competition,medium,completed,2025-08-03T00:00:00,2025-07-19T00:00:00
d1d1bb5e-4bfd-5dab-9fcc-480d4f26916b,75debe98-25c1-5fce-ad33-a909ca61f313,7c9704d9-8185-57b1-bf6a-de200c4e2109,reactivation,Offer promotional rates for Cash-In to combat Maya competition,high,pending,2025-08-21T00:00:00,2025-07-22T00:00:00
844f84bc-c1f2-5895-b305-5ff35a10dd22,f08a11c8-f9c0-5650-a8c7-d51d9e7f9892,fbcd212e-451d-5600-a271-8fec64b3a9b9,visit_merchant,Activate GCredit for this merchant to increase transaction volume,low,completed,2025-08-28T00:00:00,2025-07-21T00:00:00
edca4a2d-d4d2-5b35-b079-d2573f1f6dbf,578d5b84-5e11-50bd-b68e-24b49a525709,c928179a-f72b-50f2-bd6c-8efebcd2d268,upsell_product,Resolve merchant complaint about delayed settlements,medium,completed,2025-08-08T00:00:00,2025-07-26T00:00:00
54e8ef91-189a-5350-86ce-32eecc445ebd,e069ddab-39fc-5820-b62a-2e0c144713e9,dfba0cf4-e584-5bcd-8343-0655db792844,reactivation,Conduct training on new GInsure products,high,pending,2025-08-19T00:00:00,2025-07-18T00:00:00
e1fb059b-9466-51e6-a221-7bed6735a6d4,89af9edf-f3db-5349-bcb3-f9c543399d2f,adf43fc2-e637-5500-8a6b-8a40e079d07c,resolve_issue,Offer promotional rates for Cash-In to combat Maya competition,medium,in_progress,2025-08-09T00:00:00,2025-07-30T00:00:00
96562951-5e49-5500-afef-378ff43505d5,cb031250-ce8d-5084-ace6-ba86139aa6b1,374e0ccd-4366-597f-b5c3-6d60795d3480,training,Schedule GSave onboarding session with merchant,low,completed,2025-08-08T00:00:00,2025-07-30T00:00:00
e58ff2b9-f860-5fa8-b799-8800b22edd74,dad30c15-97b8-5018-ad17-b718b6e41811,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,visit_merchant,Offer promotional rates for Cash-In to combat Maya competition,low,pending,2025-08-25T00:00:00,2025-07-29T00:00:00
29988dfd-d79d-55c8-8cb2-d65343de140d,e3e10a9f-b1a4-5603-a96e-9b2afdca93f1,fbcd212e-451d-5600-a271-8fec64b3a9b9,training,Provide updated marketing collateral and QR standee,medium,in_progress,2025-08-08T00:00:00,2025-07-28T00:00:00
a794ed9a-e0b7-54fc-ae2a-5ff6db7c654e,2e0b60b9-2f88-5d7d-a78e-a6af6f8de266,ea60bf00-905e-5abc-b08e-4c17000dd149,upsell_product,Provide updated marketing collateral and QR standee,medium,in_progress,2025-08-30T00:00:00,2025-07-23T00:00:00
1a98aec9-82bb-5089-8e8d-79089dedf553,f8d90075-3eef-57df-8330-23687233e1a4,ea60bf00-905e-5abc-b08e-4c17000dd149,follow_up,Investigate declining transaction volume trend,high,skipped,2025-08-02T00:00:00,2025-07-21T00:00:00
36765f36-b815-5517-a20b-cf47176d1f2a,68950370-eb43-5ce9-86dd-1f9acd1f8889,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,follow_up,Investigate declining transaction volume trend,low,pending,2025-08-27T00:00:00,2025-07-20T00:00:00
0ab1ae13-1d67-5868-abb5-0ac274376fe1,34b0e718-ed93-5127-b156-10001b69be0a,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,visit_merchant,Provide updated marketing collateral and QR standee,high,skipped,2025-08-15T00:00:00,2025-07-19T00:00:00
a8e48cbc-0daa-5309-a820-0642d3df96fd,249b1448-4b0d-521f-9412-27a70153ee70,dfba0cf4-e584-5bcd-8343-0655db792844,follow_up,Investigate declining transaction volume trend,medium,skipped,2025-08-29T00:00:00,2025-07-19T00:00:00
5615eb2d-8698-51c9-9764-06fc3e708177,ffb805d1-735a-507b-b330-e0ed0ff00214,8086f1f4-673d-5987-81b0-8f204dbfd2ab,follow_up,Follow up on pending Bills Payment activation,high,in_progress,2025-08-09T00:00:00,2025-08-01T00:00:00
3c9f6b4d-4ca8-5b88-b180-ae9b7cf4afd6,f450988d-f69d-5b58-9af3-0c584f675d22,b21aa617-83df-5e76-b78c-67561698ba56,follow_up,Follow up on pending Bills Payment activation,high,completed,2025-08-25T00:00:00,2025-07-25T00:00:00
fb84d527-7d16-5ed6-96a7-05606756a70e,1a28ecf5-3845-5e5c-a83a-367fc406fbca,ea60bf00-905e-5abc-b08e-4c17000dd149,resolve_issue,Investigate declining transaction volume trend,high,in_progress,2025-08-09T00:00:00,2025-07-26T00:00:00
20725ba7-1a33-51e6-af87-9af01d9950ea,8721fe4c-9abb-5bbc-9308-634bc16bf8ef,7a052b5f-cf18-5b63-91b4-4c385d96d71f,follow_up,Upsell Buy Load service - high foot traffic area,low,in_progress,2025-08-15T00:00:00,2025-07-27T00:00:00
86b345e0-b47a-5a12-a5e7-86e3c1acfc60,ead80d95-d1d2-533e-8fd5-2170018d31dc,8086f1f4-673d-5987-81b0-8f204dbfd2ab,training,Provide updated marketing collateral and QR standee,medium,completed,2025-08-15T00:00:00,2025-07-20T00:00:00
8d94587b-2b26-51fa-84fa-677969602522,d1d234d2-2487-57ef-aee2-33e973811c55,7a052b5f-cf18-5b63-91b4-4c385d96d71f,resolve_issue,Investigate declining transaction volume trend,medium,pending,2025-08-20T00:00:00,2025-08-01T00:00:00
3fc6ca1b-7c58-55e5-be1c-74b76b4b7c5d,b4077fc4-2cf7-5ff9-8d68-edb22986e213,9cea72a7-c63b-5718-8f89-cff81ccad510,follow_up,Conduct training on new GInsure products,high,completed,2025-08-20T00:00:00,2025-07-21T00:00:00
184b6d3b-1f14-5722-975c-811062152575,8371403f-f987-56ac-973a-2b21e4d9d0cd,84b924df-189f-5e64-a8c8-056b56e362d0,resolve_issue,Investigate declining transaction volume trend,high,pending,2025-08-22T00:00:00,2025-08-01T00:00:00
da1d46fa-5b10-58ca-ac33-87d8f46cdc35,85aa98f4-084b-5288-9dbb-124f2d9ea885,b21aa617-83df-5e76-b78c-67561698ba56,visit_merchant,Follow up on pending Bills Payment activation,medium,in_progress,2025-08-12T00:00:00,2025-07-30T00:00:00
796ce0e5-d722-51a2-a4ff-3c547fd8e3a4,37f79259-d62e-5c69-afdf-2389be70cc01,434590a6-0601-5b3c-8768-f7537c77519e,upsell_product,Re-engage merchant - no transactions in 14 days,low,in_progress,2025-08-05T00:00:00,2025-07-21T00:00:00
2cef8d3a-db2b-5881-b096-9d03ff7290fe,9e145baf-68a9-50c6-b236-0146cc604c4f,dfba0cf4-e584-5bcd-8343-0655db792844,upsell_product,Conduct training on new GInsure products,low,in_progress,2025-08-19T00:00:00,2025-07-25T00:00:00
