id,outlet_id,txn_type,amount,currency,txn_date,status
12830b81-f5ea-5ad6-b584-1fdb28bb4026,2d5ec651-590e-5d72-8d3a-eb69cffb940a,buy_load,22.8,PHP,2025-06-25T15:16:00,failed
06fef342-74b2-5e24-9a79-dd3393061be7,75debe98-25c1-5fce-ad33-a909ca61f313,cash_in,273.95,PHP,2025-06-30T07:15:00,completed
69a2a1de-06dc-56e9-af1d-942095f83e58,0c74ae9b-9c3d-5ddd-9423-286f953e88fc,buy_load,10,PHP,2025-07-06T11:30:00,completed
b9d5f99c-f97c-5ba7-8039-ba5273410bc2,8371403f-f987-56ac-973a-2b21e4d9d0cd,buy_load,36.29,PHP,2025-05-08T02:24:00,reversed
575e5c83-4f74-51a0-a79b-38a83d78fbde,1266d63c-a77a-50ae-95b3-aac6f8c10618,bills_payment,200,PHP,2025-07-05T16:02:00,completed
2c5635e6-8ef4-516f-b907-4233d63c7e55,280eeed9-60dd-5113-9e55-694840c439c0,cash_out,1801.64,PHP,2025-06-01T14:08:00,completed
cd2a4956-cb95-56cc-9c11-1de9b74280d3,ea87ee94-68c2-55ee-8557-984c85c321d5,buy_load,82.75,PHP,2025-07-15T15:07:00,completed
71b3202d-f372-5fd2-966c-2799d743f9bc,a43b0bda-dfe3-5bb3-8edb-d5235fdce6b8,cash_in,1674.27,PHP,2025-05-16T09:56:00,failed
2e383ba8-949e-5a48-b6c0-9386e98c8520,66d5a328-8eb1-5975-be4b-a35975328fcb,buy_load,17.52,PHP,2025-05-19T14:53:00,reversed
3d8c796a-fc77-5714-989e-72a129e6cc80,cd01bc68-ff0e-52a1-bd7a-56f6ff49ab44,cash_in,2024.15,PHP,2025-06-29T05:15:00,completed
afa8110b-77ad-5194-b29d-6eb237e7e57b,ac993bd2-ecef-58bc-b1d9-91067cf856f6,buy_load,78.86,PHP,2025-05-28T10:57:00,completed
656e545e-6e6d-5dd7-b1d8-5f99c02fd09f,98b4a36e-f020-56da-b90f-6c92745270df,cash_out,2229.25,PHP,2025-06-23T02:47:00,failed
5eec8138-b96d-5227-8ddd-d45361c645c3,94dbc777-5f73-54ae-a008-26026528a42a,buy_load,32.45,PHP,2025-05-09T07:15:00,completed
7bf70560-2339-58b1-ba33-4b377cb0aa96,854291a5-05db-55e6-b0ab-3feb5d452fc0,send_money,269.88,PHP,2025-05-21T02:31:00,completed
07358b14-4699-5bc8-916c-d9cb2d5b345e,b7622fbb-f035-5077-9daf-cda09e12077a,buy_load,10,PHP,2025-05-21T14:20:00,completed
fdacff57-6eb2-5ad8-b1b3-4a65d490d90a,19778533-d703-59de-af73-a4450c4b9423,cash_in,2161.61,PHP,2025-07-20T17:25:00,failed
c3b47040-4098-543b-adc2-d395e01e4e4f,eeb546d4-9cc3-5314-a3cf-9fb014d96b68,cash_out,2462.15,PHP,2025-05-31T16:21:00,completed
561d2f06-b73c-5e54-aaf9-4141a3735817,c3753c2f-d009-5a3a-8cff-e16d8c15df87,cash_out,1906.33,PHP,2025-06-06T06:02:00,completed
3d09d6ca-e003-5178-b22a-18bb18282939,105e6809-a7b6-51e3-8e86-7cd8ffe85470,buy_load,33.16,PHP,2025-07-04T06:31:00,completed
5d0f2292-09bd-579a-8f0e-5a16447c4098,00d8096a-aada-5b64-b477-f912ef968508,cash_out,2089.4,PHP,2025-07-14T14:11:00,completed
32a66006-eb8f-5338-ab3b-603d90c6b9ab,47622b2b-94cf-5a83-aaaf-ada5db27d918,cash_in,273.36,PHP,2025-05-05T03:00:00,completed
0cbeefba-b004-5ef4-8f13-faece171efdf,0e5d1f56-5d9f-597d-8a6a-a5c2f54f9b49,buy_load,71.58,PHP,2025-05-26T16:27:00,completed
383083c9-e66e-559e-96bb-a71e275c0222,d52c3009-7a12-53ac-9140-2a40df2499ba,send_money,1356.3,PHP,2025-05-02T04:12:00,completed
5274a4c7-e6d5-5ad5-8cd4-f42f9adec97f,4f599702-ca98-5a51-bf60-69b310c41bfa,cash_in,5122.63,PHP,2025-05-02T16:24:00,failed
f6e361d1-db01-5f05-8fed-fd1ff65093d5,7a6dd826-3bbe-5069-88f6-a5c8a8e58300,cash_out,2490.96,PHP,2025-06-27T01:43:00,completed
41c0fea6-c5bf-57a2-b260-1be877177498,1ac54af3-5707-5492-aee2-05ef12942473,buy_load,43.57,PHP,2025-06-09T12:21:00,completed
35da0147-f45c-5b67-b824-507ef1ade959,f75db975-de2a-5d3f-bbfc-6a7a25a08c3c,buy_load,13.13,PHP,2025-06-25T09:09:00,completed
d25998f1-b5c1-503a-b15e-07efc087d32b,1fdc8070-ea18-528c-95c6-21bd601556d9,buy_load,72.67,PHP,2025-06-15T09:55:00,completed
e1948dfb-22cc-578c-8909-c88c729da815,ff47efd1-8a4b-5f50-99f8-03a2b30b97c3,cash_in,3757.04,PHP,2025-05-28T14:32:00,reversed
00560a65-745f-58f3-93b6-e62e1577b8f6,c2d2722b-2c85-5252-99d7-1c2718256d74,buy_load,22.45,PHP,2025-07-26T11:41:00,completed
4186f694-57bc-5cb0-ac0b-e48b95763fd9,91e43375-fb3f-5dea-84fc-3b6cd033a3ba,pay_qr,378.52,PHP,2025-07-12T16:49:00,completed
d2890a20-b41c-527a-8ec9-6aa21035523b,16515985-00e6-538a-be14-4428d2229892,cash_out,100,PHP,2025-07-24T11:52:00,completed
39b41fbb-887f-5833-91e5-71882a973f1d,f22cfccb-07c1-5c34-875a-781e473a5a84,bills_payment,200,PHP,2025-06-29T06:50:00,failed
3e2e3cf6-6f3a-53b2-8f9d-d82d8ce7d1ba,3d0834da-1004-5eaf-9b12-70ca1efbc891,buy_load,50.73,PHP,2025-07-27T03:12:00,completed
694b93f9-b443-5da6-9956-77cf240982e9,b905c365-f86b-5e0a-bea2-7c14bea33ed5,pay_qr,379.5,PHP,2025-07-26T05:46:00,completed
81b8aeba-66cc-5aac-b9f0-5ae64b909439,98847415-a6bc-5eed-9f05-a9af7bd353d4,buy_load,26.15,PHP,2025-06-27T03:35:00,completed
6590974d-6f66-51d4-a821-3a1b491d5101,d38029ff-40eb-5673-b670-dcdf1fd1b2b1,cash_in,4307.51,PHP,2025-07-15T07:15:00,completed
7c72a665-f6fa-5952-bf81-96bf39ac749b,733f8e08-7e64-5ce4-bd4b-7c2fd19f512f,pay_qr,160.84,PHP,2025-07-28T16:14:00,completed
e43a65b9-b6ec-5c6c-a429-f52d96983b5b,797fe38b-526e-5e9c-b5b7-0afbef0991b8,cash_out,806.45,PHP,2025-06-09T11:48:00,completed
8ae11a0c-f4a6-5f86-a29e-f78d94f91f3d,a07d29f4-fe3f-58dd-94b4-6903c65af63c,cash_in,2737.78,PHP,2025-07-12T06:16:00,completed
e7d22e1d-9cda-50eb-bdfb-26691214ca3e,d8a8c25a-83f4-553e-85da-eeb06bc631d5,cash_in,3633.8,PHP,2025-06-02T13:03:00,completed
49d722e0-8167-5310-8470-e3ffc3a74df6,13e9865d-d14f-598f-b083-8b877609cc7c,buy_load,41.17,PHP,2025-05-18T11:54:00,completed
52eab17f-7bd6-57a6-8160-1f6d64c21dc0,bb01dbc7-1d5c-5aab-b528-d05a1dd919b0,send_money,789.24,PHP,2025-06-01T17:00:00,completed
7e319b9a-4058-5c4b-8c7b-5dc045be7bf9,7c02f579-69f1-5574-84c1-fc512e1649c7,cash_in,1858.89,PHP,2025-07-27T11:13:00,completed
db8cf259-985c-5de4-a5c5-712ce20d1045,b8fd51fa-c886-5d3b-a84b-818d7abc44dd,cash_in,1556.89,PHP,2025-07-07T10:04:00,completed
fcf8e77b-b91a-5fe1-a5b9-28d790b8a888,0a909a8c-a930-5b1c-b4ba-b557d1c09ba6,bills_payment,200,PHP,2025-05-27T11:26:00,completed
d1a32fa6-ee2a-58c8-890a-da5e0dc0d852,83a5753b-2def-57f3-97c0-f5d18385ccc0,bills_payment,200,PHP,2025-07-21T13:37:00,completed
19c0ed5d-2436-599f-8e10-79a6bb3bab56,a0950ab7-a898-57b4-b91b-7881080f21db,cash_out,739.56,PHP,2025-05-17T01:09:00,completed
e4ec38ae-c930-5b21-8ef0-6e079a2db459,3d0834da-1004-5eaf-9b12-70ca1efbc891,pay_qr,399.68,PHP,2025-05-05T14:30:00,failed
39827338-a2b4-555f-914a-28ad2234919e,75179f00-1271-5352-8932-ab86611eb04e,buy_load,132.07,PHP,2025-05-12T05:42:00,completed
0462379c-3d81-5ef3-a456-ed313aca7b49,702fa0a4-cbfc-5e37-a9ec-f2d1dc0a0e6a,cash_out,2342.87,PHP,2025-06-23T13:54:00,completed
226da06f-ec4a-5c2b-a5bf-93f0c40cbace,f2d269c5-e9d3-5006-b3f0-9cc02e002275,buy_load,37.26,PHP,2025-06-24T17:40:00,completed
3420b31e-1e26-519e-acba-f387ddf9ad32,aef13d93-2926-5d27-82cc-91eb397e1d5d,bills_payment,1137.76,PHP,2025-06-04T11:19:00,failed
7245cf5f-6b65-58f9-b1c2-b14e221888db,a1350aa4-ee6f-5577-9815-4d137cb0696d,buy_load,10,PHP,2025-06-28T13:27:00,reversed
4c9e8291-86ca-5ec5-bb75-5a85e08a45fe,8528de39-c67a-5685-841c-0efd36906177,bills_payment,1271.68,PHP,2025-05-19T16:46:00,completed
41036156-13a3-55b3-902e-9f4dbd8a6125,a43b0bda-dfe3-5bb3-8edb-d5235fdce6b8,bills_payment,657.38,PHP,2025-05-06T11:55:00,completed
7c9b1953-948b-51fd-93d1-c0ed5d006851,8a74f660-2cf7-5258-8ce1-a062e5ca38a4,cash_out,100,PHP,2025-07-10T14:22:00,completed
21cacf9f-d12b-5fb1-ba69-cf2051f55fd6,ec51a59e-c5e4-514b-9501-31ac0d1e80ca,cash_out,2618.06,PHP,2025-05-05T17:52:00,completed
bad06a7e-7446-5df2-a4a7-771419a7c63d,23826633-9aad-5005-85cf-96f377012cf8,buy_load,10,PHP,2025-06-06T01:35:00,completed
250dc4cb-2123-5083-b3ca-3862ea0bc401,26b3c3af-057c-5d11-bc64-b7efa03c7129,cash_out,1482.56,PHP,2025-06-23T02:34:00,completed
40d60919-5dec-50d1-9c13-7928fbea63e5,5f1cf3c7-3563-5603-90b6-2a7abad6594d,buy_load,33.05,PHP,2025-05-19T04:45:00,completed
ea4a177c-ecc7-54c3-b1e2-def595e177f6,5c6e76db-2fc3-5cd1-a173-9983505a460b,send_money,67.92,PHP,2025-07-31T10:27:00,completed
7196c962-71f1-5a34-aa23-114dff79f524,9b5dab23-addb-53ca-bd0f-3f8e81902af4,cash_in,403.84,PHP,2025-06-01T05:50:00,completed
8a591041-0757-5e0e-9fd2-b2a61169816e,280eeed9-60dd-5113-9e55-694840c439c0,cash_out,889.02,PHP,2025-05-06T03:42:00,completed
6b46579b-8df3-57cf-8eac-31377d3b58c3,34bc1027-e52d-5ec1-b3f9-75e3237a8674,cash_in,1888.87,PHP,2025-05-16T09:21:00,completed
64ee67c4-4e41-5390-9e20-ddfca1e741ec,75debe98-25c1-5fce-ad33-a909ca61f313,cash_in,3084.06,PHP,2025-06-20T08:34:00,completed
08173a87-1c00-5839-a315-2cd7a2da942d,d38029ff-40eb-5673-b670-dcdf1fd1b2b1,cash_in,4339.25,PHP,2025-07-22T02:57:00,completed
1d6a7179-543e-5571-9752-4ab7954e6e64,d4110a62-ffba-5869-9a5f-f35bb8faebaf,cash_in,4818.37,PHP,2025-07-20T17:18:00,completed
64d96664-5fb3-5d27-847f-e562b949bba8,1ae0052d-8327-5fd0-abce-e0277e57bc3e,cash_in,3311.3,PHP,2025-06-13T05:46:00,completed
6cf519cc-21c8-5200-9133-eda9143d8fa9,f2938a3e-e2e7-5b26-8a84-d1c3e60f941b,cash_out,1843.96,PHP,2025-06-02T11:14:00,completed
09273d6e-eeab-595f-bb60-e2d895e541d1,2f0d50fa-61c5-5f65-85cf-5797db775a40,cash_in,314.92,PHP,2025-07-05T08:02:00,completed
5a91fac9-1329-5900-817d-ba07652b2c39,a7ea437b-27e5-5be1-9b9c-210a5746e9d4,buy_load,68.87,PHP,2025-06-07T06:00:00,completed
400581d7-3a19-5d35-bdb8-144ddef4bd34,0a909a8c-a930-5b1c-b4ba-b557d1c09ba6,cash_in,6579.74,PHP,2025-05-15T17:41:00,completed
ae513999-ccea-5efc-9e09-7e2ba3671878,dbdcd508-7f78-578c-834f-4a1aebe41e89,cash_out,1637.51,PHP,2025-06-05T11:06:00,completed
ced4c039-3d67-59b1-a467-998232061c3b,cbfa0efd-9c36-5326-b5bb-5bdb4b4ca623,cash_out,100,PHP,2025-06-23T03:11:00,completed
410783d2-c768-502e-97d5-b9561a7dd611,13860416-cfcd-5aa8-ac90-096ab9677e84,bills_payment,669.56,PHP,2025-06-15T09:55:00,completed
f537a9ca-1fe4-5802-a28d-5d9f7ed0ba81,dbdcd508-7f78-578c-834f-4a1aebe41e89,cash_in,2772.79,PHP,2025-05-14T17:22:00,completed
767cb242-b5ae-5dda-977a-037a421aeb19,dbf883b7-96e8-5f48-971f-1cbadca59c68,cash_out,1251.57,PHP,2025-05-02T06:20:00,failed
6b70ff5e-4912-5bc8-b555-41089ce31c64,f14294c0-783f-5054-be74-0f7e05c3f337,cash_in,5908.31,PHP,2025-06-25T06:12:00,completed
4799b0b5-c335-5f2f-8f04-72cf29289224,1d16ab2c-a09a-5f94-8147-65a46c813cd3,send_money,1094.41,PHP,2025-05-19T08:44:00,completed
821ef885-a6ef-502f-a0e1-4ecb0f48d54f,8528de39-c67a-5685-841c-0efd36906177,send_money,1962.49,PHP,2025-07-02T03:11:00,completed
fdcd53bc-de50-5c2d-8726-06170b910dd1,8076fa57-7ade-519b-9286-8f0c1ab37ca0,pay_qr,408.25,PHP,2025-06-20T13:28:00,failed
56c1c799-c041-512f-af02-d78518745167,622e35cf-534c-5472-84c8-30c4c81eeee1,bills_payment,200,PHP,2025-06-19T05:33:00,completed
c2dda483-7cca-504f-9cbe-c4e791086987,e6997e74-9b55-51da-92cf-ce4227fbb722,buy_load,63.5,PHP,2025-06-23T03:32:00,completed
0127acf4-2635-5f9a-a0a5-5704b1d2573f,998f4b20-a2cd-5811-b852-680e154e3370,pay_qr,594.95,PHP,2025-05-23T01:45:00,reversed
1826db41-677d-5045-96b6-191995647e61,10e84674-d1d3-5583-8db7-b3a495a4c3c0,cash_out,2447.99,PHP,2025-05-15T05:28:00,completed
67cf28e7-ea4f-5019-83a6-fc80179fbd19,6409d22c-88a1-5681-86c8-da655632ac52,buy_load,24.25,PHP,2025-07-26T05:50:00,completed
b6780405-f2e0-5913-bc4b-13235285e3e9,1fc68ae9-858e-5a2e-ade5-3501459c5fa6,cash_in,2615.63,PHP,2025-05-19T05:43:00,completed
0d192ebd-2a87-57c0-ac00-5dde551cf629,eeb546d4-9cc3-5314-a3cf-9fb014d96b68,cash_out,3433.44,PHP,2025-07-03T08:11:00,completed
e6c423ac-f407-5ac4-8c6f-0f3066eceb95,5c6e76db-2fc3-5cd1-a173-9983505a460b,cash_out,412.47,PHP,2025-07-09T14:49:00,completed
0e85d258-c5e7-5c39-b192-68151dd9e3e0,6a536aa5-84b3-5994-9693-3f54ec998ced,cash_out,1713.78,PHP,2025-07-27T10:28:00,completed
a6e8ab10-78ab-5b72-8ab4-1612f5b17c6f,b9f302ee-4c36-582b-92c9-ed71368ecdc4,buy_load,30.27,PHP,2025-06-22T04:21:00,completed
ee3cad9b-8369-5983-9d7b-c8ff262c9e22,4297d3c8-9f0d-59cd-b6be-25fb5ae1f0ef,cash_in,2207.39,PHP,2025-06-23T16:47:00,completed
39b91b1f-0e84-5f41-9a35-a8e2fc1cfdd6,05ab51ed-f003-5289-bd9e-af9a503b5531,buy_load,44.78,PHP,2025-05-18T14:18:00,completed
cb7976a9-f905-59f1-bdf5-986c54f26611,9d8be696-769b-591e-89be-20b0c5158113,cash_out,3255.77,PHP,2025-07-21T12:49:00,completed
12b0b175-558e-5e48-817d-ce6e869ba8b5,578d5b84-5e11-50bd-b68e-24b49a525709,cash_in,3600.36,PHP,2025-05-19T05:16:00,completed
51bda1e2-5e81-5d1b-bd27-2de30ae623bb,2d71b602-681d-5ad6-8d68-5690a23c8e04,buy_load,47.92,PHP,2025-06-09T01:15:00,failed
19949304-3137-52ab-9ad9-d713b062f60a,b8e8100e-6957-5617-88e2-db74634aa46c,bills_payment,314.96,PHP,2025-07-26T08:53:00,completed
2bb3fa74-c20b-536e-9c9e-af16fff46ed8,249b1448-4b0d-521f-9412-27a70153ee70,cash_in,1674.2,PHP,2025-07-04T06:52:00,completed
6cdc2e5f-3b56-56ee-9288-9d44c02eda54,8f419a04-5d26-5b30-8b18-7a3e176afd95,send_money,1041.51,PHP,2025-07-19T10:28:00,completed
74cf1901-fcb3-5c0f-aefc-3d42d48e577e,64375d9c-4b5c-56d7-afec-88a80e128c44,pay_qr,142.45,PHP,2025-07-28T12:23:00,completed
804dfc13-7308-58d0-9eda-9ae47c23ab4a,733f8e08-7e64-5ce4-bd4b-7c2fd19f512f,cash_in,2556.64,PHP,2025-07-28T15:49:00,completed
d9134f97-88d9-59a6-9934-5ad25bc894fa,5fdbf0dc-d4dd-53f4-a882-7339832d9cea,buy_load,45.57,PHP,2025-07-19T15:02:00,completed
5982449e-efa5-5f79-9df8-bd927cc167d3,03c210da-6332-53e2-ba4b-a3e540ef0811,cash_out,1974.44,PHP,2025-07-20T08:22:00,completed
a46c676f-af67-576d-a9ac-e9086d313f03,86f7bc46-6959-5a49-bf82-046a41a2dde2,cash_in,314.62,PHP,2025-06-10T06:58:00,completed
79ecea15-e7c6-55f9-bbed-ee5d07b8750e,f9b89a31-5568-500b-ad1d-a051081a529c,cash_in,508.59,PHP,2025-05-17T10:07:00,failed
97e43e76-53aa-50c5-9fc9-e5368ffc2b9b,d07c4afd-0945-5bc3-be6f-f3bbc4e34385,buy_load,29.52,PHP,2025-06-05T15:28:00,completed
4b226c75-22fd-5627-ab87-6cd60c66d30c,7c74deb2-f910-514d-ac23-b4a7a7070cdf,cash_in,650.99,PHP,2025-05-10T08:21:00,failed
ffa36d32-2ff8-5282-96a4-74b0434d19cb,105e6809-a7b6-51e3-8e86-7cd8ffe85470,send_money,1295.01,PHP,2025-07-11T06:59:00,completed
abde9635-8a3d-5a38-b456-735af38163b0,c7053357-4956-5ab3-9efb-df8bd532f001,bills_payment,1040.39,PHP,2025-05-17T10:47:00,completed
1588e979-fe2f-5677-819f-ae428558324c,17e8c798-6f2b-5bba-92a1-25c607fc24c0,pay_qr,406.73,PHP,2025-07-07T09:24:00,completed
642acc77-c057-50a3-9291-e717839d5ad2,c7de05bb-4ed5-5a9e-b218-b343f9d73166,cash_in,100,PHP,2025-06-28T16:18:00,completed
584faa2e-12ed-5d11-a5b8-6fb2634a6838,8528de39-c67a-5685-841c-0efd36906177,buy_load,22.59,PHP,2025-05-06T15:01:00,failed
034930fc-c823-537c-a53a-eb1336d87221,1893853f-90b4-5018-a7fd-bd61bf9f2ee4,cash_out,899.37,PHP,2025-07-12T03:44:00,completed
696c903f-2a94-5bcf-b3c0-1643f0aca2dc,37f79259-d62e-5c69-afdf-2389be70cc01,cash_out,1845.82,PHP,2025-07-18T15:16:00,completed
ac612de1-79eb-58a9-9c96-9e1e77f42618,80699c98-bf43-580b-9754-9b2ada607cda,cash_out,2478.21,PHP,2025-07-27T10:02:00,completed
60d38aeb-508d-53e0-8b1c-74400e45beb2,37f79259-d62e-5c69-afdf-2389be70cc01,bills_payment,200,PHP,2025-06-14T15:33:00,completed
64aeb454-4eb0-5b76-a91f-4cf02feb683d,b9412644-c39e-5e32-9d99-df26d67e3d37,cash_in,3968.19,PHP,2025-07-25T15:26:00,completed
390b162b-8c43-5992-b045-0efd1df57ac0,89e58dd7-8ed1-5fc8-af0c-ff1674e9e8c3,bills_payment,2230.32,PHP,2025-07-15T10:05:00,completed
0550d80f-b4d3-5289-8d19-dda7b097b01a,249b1448-4b0d-521f-9412-27a70153ee70,cash_in,3737.65,PHP,2025-05-18T01:11:00,completed
0b050207-37f1-53e5-b2cb-103bdcd1743f,c7de05bb-4ed5-5a9e-b218-b343f9d73166,cash_in,2983.62,PHP,2025-06-07T13:46:00,completed
20f831e4-1fd6-5c99-9aec-2f138f480c2c,f7b60c5f-ce0c-535a-a0d9-8bbdf0533618,bills_payment,984.03,PHP,2025-05-08T01:16:00,completed
6f12f394-2a89-5c03-a1b7-e177519c73b7,beb2c62b-7aba-5ae5-ac57-43cb5a1af36a,cash_in,3839.32,PHP,2025-05-18T05:20:00,completed
417a405a-3d31-5e92-abb3-810945582e66,9eb33723-4279-5c9e-9659-739a57fe1735,buy_load,73.6,PHP,2025-07-28T06:50:00,completed
1b327705-8452-5eb9-b3c9-db300b1d9507,6bf333db-329e-5379-8a87-612548e94afa,pay_qr,401.85,PHP,2025-07-25T11:10:00,completed
9bcc1f77-4f96-592e-be8b-587760ba9932,439a175d-5bda-5628-b38b-616bbe987f8b,cash_in,1507.22,PHP,2025-07-18T17:44:00,completed
ad9b121c-fd47-5527-89a0-04facd07d8af,215ae3ed-2b44-5040-8217-2093422d167d,cash_in,3175.16,PHP,2025-05-23T15:16:00,completed
9cfd3b12-61e6-50ff-8cfa-2aba2a14adda,ac65e59b-c1b9-5920-a539-cbb4f765265a,cash_out,4011.7,PHP,2025-07-01T09:33:00,completed
20325e81-cf20-5f71-b1e3-126a79a3fe71,e3e10a9f-b1a4-5603-a96e-9b2afdca93f1,cash_out,2491.54,PHP,2025-05-20T06:59:00,completed
cf6702b7-9c47-588e-a53a-0c600f21c867,9030d083-9e8b-5741-89ea-e73efe284f44,bills_payment,755.08,PHP,2025-06-19T01:58:00,completed
547b0289-d50b-5fba-92d4-2a72dd6c6fc1,2569b207-63d9-5d61-acdf-5e2b83e894da,send_money,50,PHP,2025-06-03T09:39:00,completed
a0a7211e-0697-5f2f-90a6-9d2714a7eb26,7829c712-e5e1-586e-bd76-b80949808b10,send_money,533.23,PHP,2025-06-17T16:29:00,completed
a1e401e1-6539-56f5-b079-320b2b07984a,10e84674-d1d3-5583-8db7-b3a495a4c3c0,cash_in,1224.2,PHP,2025-06-22T13:18:00,completed
2fe95ac3-d9e5-595e-b6f5-6c40e14212bb,e457356b-7004-5bbf-a601-22e251c8ef03,cash_out,1038.91,PHP,2025-05-09T03:02:00,completed
c3fb1f56-15fe-5436-bb80-e8f61342915c,d2a38a31-ff4e-5132-bc1a-c0a3de566401,cash_in,1367.6,PHP,2025-05-06T08:31:00,completed
7c2c6f1e-1ef4-557c-9bf3-c8708580bc04,a88d88af-877f-56c1-9477-69b5f3181ec4,bills_payment,2547.26,PHP,2025-06-17T11:58:00,completed
6fde8f47-46a0-5c12-b0c8-cc1b0c51085a,fa8caf74-67cd-507f-bc26-bf8b675608da,buy_load,70.82,PHP,2025-07-14T01:20:00,completed
51408e19-0618-505b-a662-54e8cc0a1d8b,b7622fbb-f035-5077-9daf-cda09e12077a,cash_out,1453.97,PHP,2025-05-26T07:23:00,completed
c09dd910-07b0-507e-9e07-0d16d782ea22,0119dc39-1092-5316-b82f-ff32891806f1,send_money,583.15,PHP,2025-06-12T13:22:00,completed
2be2f7e7-0a04-5290-ba2b-e46c098e1c77,37f79259-d62e-5c69-afdf-2389be70cc01,cash_in,3581.43,PHP,2025-07-14T05:33:00,completed
30e886ed-6bcc-5de9-afe9-d68ce34f9940,df28fc2b-8725-5f9f-b07b-689682471c74,cash_out,2822.3,PHP,2025-05-16T01:52:00,completed
f225d8a9-78c0-510d-8e6d-a74f1167778e,9400bc5a-a0e8-51d4-ac65-198f7c034d14,buy_load,14.87,PHP,2025-05-06T04:30:00,completed
c18c6959-7a53-5e93-a59c-537ff09671d4,1266d63c-a77a-50ae-95b3-aac6f8c10618,cash_out,1051.59,PHP,2025-06-14T05:50:00,completed
2d2d9593-e0cc-58eb-a3f0-8f36ba15bc04,19ad6550-d1aa-5908-85c6-f7650e2b90ab,send_money,1081.24,PHP,2025-06-15T02:52:00,completed
d9bdbc84-ddf4-5524-bc38-864dcd2f9533,3c93a092-47e6-5c14-bdba-7ccdd461340c,cash_out,2675.71,PHP,2025-07-13T09:49:00,failed
fe6cd34b-9fb1-5f73-89fe-43528c5ad67b,8bfe8753-2521-510c-ad0f-7e2fd070a553,cash_in,1154.98,PHP,2025-07-27T17:27:00,completed
6d78e3b2-d7b6-5175-9c29-e39494a08149,242e361d-cdf2-546c-a27c-61a39044493c,bills_payment,2744.33,PHP,2025-06-22T05:04:00,completed
33c0d4b6-effa-51ec-ae89-317777aa6f90,47dd943b-3a59-5885-831f-5b9a7f3b9396,cash_in,612.47,PHP,2025-06-18T14:00:00,completed
5727881b-2613-5ffa-b535-8d3f8705d61f,b14a7b9e-336c-57df-8501-975f53e6b1cf,cash_out,3780.08,PHP,2025-07-06T15:48:00,completed
3686123f-7f1c-5e63-8839-124e4b8c2ef1,7a6dd826-3bbe-5069-88f6-a5c8a8e58300,cash_out,1142.83,PHP,2025-06-19T10:42:00,completed
b294f71b-a88e-52a0-89e1-85a448bfa2b3,19778533-d703-59de-af73-a4450c4b9423,cash_in,3620.13,PHP,2025-07-15T15:00:00,completed
f8760aff-444e-5aa1-bb3c-4458b39600a8,94f7c637-bf95-5080-befe-fdcf3748a0dc,buy_load,46.97,PHP,2025-07-03T14:10:00,completed
fe77a8b8-f1c1-5217-90ca-876220c31446,17e8c798-6f2b-5bba-92a1-25c607fc24c0,cash_out,2919.38,PHP,2025-07-28T02:28:00,completed
65f8bc37-cd20-5bc5-b2b7-c78d92b1e763,1259272d-08e4-5ce6-90fb-be8026628b5f,send_money,1643.91,PHP,2025-05-31T13:16:00,completed
7a7931c6-da7d-5743-965a-f1b9f9c3dcc9,197ce084-3189-5451-aafa-befe51e6f027,pay_qr,153.79,PHP,2025-07-12T14:01:00,completed
2e3ba46e-e894-5f31-a79b-1ac7a4586c32,03958e6b-9d1f-5ee2-ad79-05cb551f2f8b,cash_in,2644.01,PHP,2025-05-13T01:55:00,completed
8b7139aa-bcff-5c31-bdd1-f11c0dba3548,fc7c125d-137b-528f-b061-c94c52ed635a,cash_in,3539.29,PHP,2025-05-05T05:51:00,completed
d05cdb53-57e1-5f14-847f-19805c7d1b73,9ff9d504-c856-5bd7-a518-581b72844101,cash_out,1256.0,PHP,2025-05-14T04:09:00,completed
46434589-afe2-5a89-8b45-6a4d89ad6145,1c58051c-76cd-5899-a182-95fa49aca941,cash_out,3112.66,PHP,2025-05-28T02:32:00,reversed
f64c4988-49b5-5fb2-ae1d-7e9146a9d66d,b0a32ea1-e4e4-5b93-97e0-fc2421ffb921,cash_in,279.13,PHP,2025-06-23T01:27:00,failed
177e4589-2291-5702-b6ba-3ce17fc1ce76,8a91073c-f678-5bb2-8e9b-1cd31b741b64,cash_in,3775.81,PHP,2025-05-29T13:40:00,completed
fb9b6bf6-573b-5ea2-a456-d4819c4b829a,2f0d50fa-61c5-5f65-85cf-5797db775a40,cash_in,1853.66,PHP,2025-07-17T15:03:00,completed
66c85b93-5ea5-5bf9-b749-83bf45fbc091,e870a468-733a-59a7-9f6a-e997737766e3,bills_payment,1034.84,PHP,2025-05-21T12:25:00,completed
6fa3e342-58e9-55c7-bda3-e3be0b8ee6aa,9ccdde10-07fa-5428-809e-ef951a061c25,cash_out,1987.3,PHP,2025-05-22T01:49:00,completed
cfa2fb3a-101b-56f6-8e67-4e9ccdc0f58e,e3b326ae-5bf3-5a94-aaa5-0408c00a651e,cash_in,3930.75,PHP,2025-07-31T09:32:00,completed
dcbd85e3-6f08-56f4-a16f-8d0d7a850223,1ac54af3-5707-5492-aee2-05ef12942473,cash_out,3622.51,PHP,2025-05-24T13:26:00,completed
4c5c1942-4897-59e6-ba65-b76db325b2c3,1893853f-90b4-5018-a7fd-bd61bf9f2ee4,cash_out,1041.57,PHP,2025-06-20T01:32:00,completed
