id,outlet_id,product_id,status,activated_date
3840b968-530b-53b8-8726-11aac3b5700f,e397969e-b51f-5445-b386-9d4053ca0e27,4b343160-5928-5bdb-83ef-2c0f9faba1dd,inactive,2026-03-25
35f02732-4880-5604-ab4a-1bd9cfe27226,e397969e-b51f-5445-b386-9d4053ca0e27,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2025-10-02
d7ecdcbd-0ced-5474-810e-77321e910ba7,e397969e-b51f-5445-b386-9d4053ca0e27,868b1dbf-370d-5142-be8c-5a80dfad818d,pending,2026-05-24
09e11c46-d0af-5500-98c7-150f5aeb4af8,11cfc5f5-801d-5aac-bfa3-433c81f8d533,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-08-14
4d6648f0-6f08-576f-8925-593847fab9f0,11cfc5f5-801d-5aac-bfa3-433c81f8d533,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-10-09
ae4f770a-e551-56ac-8ff4-43ac68ea9f66,11cfc5f5-801d-5aac-bfa3-433c81f8d533,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2025-11-16
523fb4fe-12e5-587d-b1e1-72cbc73eb3d6,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-06-07
61d0d326-2d9d-50d9-8166-6b81eec0736f,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-08-06
00cc1c46-9e71-5822-8d8a-91018dae8c7a,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-05-30
29f04ab2-d5c7-5156-a53f-d9127cf11737,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,0a1506ca-ede6-548b-91b8-0730277089b0,active,2026-01-29
1f634d6d-db0d-56e8-ad84-20ff07203630,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-04-02
a492a30d-c485-5745-bc5a-964cd5431646,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,9502494a-7b3f-5213-8df6-4e5e5e22101f,inactive,2026-06-15
3fdb1374-5934-5d22-80c4-cf696a61f19f,32ed98e8-ef2a-5f24-bc15-fd72abe8c1a1,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2025-11-17
f218e53f-75dd-5f94-8acd-edb337a64111,d4433849-0935-586b-93bd-85a86f99d92c,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,pending,2025-12-05
5f46e587-1cff-51c5-8b55-c89660b45e72,d4433849-0935-586b-93bd-85a86f99d92c,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-02-22
0edb2b03-393e-59b9-956b-74842193aa63,d4433849-0935-586b-93bd-85a86f99d92c,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-01-25
5b7cd461-83f0-5630-b1ce-e8339ff11059,d4433849-0935-586b-93bd-85a86f99d92c,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-08-05
ebce3f1b-40fa-5060-9c09-1ef0a6d7f543,d4433849-0935-586b-93bd-85a86f99d92c,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-03-07
f80b9b48-dc53-5fa1-80ac-17f3ba9bba3f,d4433849-0935-586b-93bd-85a86f99d92c,0a1506ca-ede6-548b-91b8-0730277089b0,active,2025-12-13
03d571ad-4cae-5cbe-b1d1-eb73677a3a1c,d4433849-0935-586b-93bd-85a86f99d92c,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2025-10-16
db63a5c7-9526-5084-8f49-0e84fc256c73,d4433849-0935-586b-93bd-85a86f99d92c,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-05-09
c1a0b69a-f042-5512-a694-7221dee17dfd,f8ded629-7996-578f-a74a-9a65837b7f7f,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-09-19
5e789d07-57ff-583d-b2e1-6ecfd19aaa8b,f8ded629-7996-578f-a74a-9a65837b7f7f,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-06-18
99ca6f26-d74a-5051-99ff-cd17a3d18bea,f8ded629-7996-578f-a74a-9a65837b7f7f,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2025-10-06
c00309df-d9e3-5923-8b29-482b6a412580,f8ded629-7996-578f-a74a-9a65837b7f7f,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-06-18
865696a6-eeff-5dbf-b90f-57ea563c8b03,f8ded629-7996-578f-a74a-9a65837b7f7f,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2025-10-15
1cd0c2b1-f4d1-5541-b9d0-148685f14ebc,f8ded629-7996-578f-a74a-9a65837b7f7f,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-06-04
62a01a49-33d3-5d4b-9bb3-3ede3d6196d8,f8ded629-7996-578f-a74a-9a65837b7f7f,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-04-08
a17c95c9-edf7-5018-bda7-da002b113562,f8ded629-7996-578f-a74a-9a65837b7f7f,4b343160-5928-5bdb-83ef-2c0f9faba1dd,pending,2025-11-20
c422af64-c74c-54c7-953b-87492390541e,4d4de468-cb98-567b-b2ce-4ed1afd3bb0c,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-11-12
c32e438c-823f-5371-8cfb-7019fd4cabcb,4d4de468-cb98-567b-b2ce-4ed1afd3bb0c,018fefc2-38fb-5f92-8391-2fe032547753,pending,2026-01-14
97896672-2649-5144-86a8-51f55f93e5d6,4d4de468-cb98-567b-b2ce-4ed1afd3bb0c,a9db23aa-1685-5f58-8beb-3c1c13702b6a,inactive,2026-03-10
79a81021-71f1-553b-b385-332adce7c11c,96bd0205-8de7-5b6e-960c-0ac3e6a47340,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-11-18
cd301b3a-c301-593b-b270-309b8f5fb52e,96bd0205-8de7-5b6e-960c-0ac3e6a47340,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-01-24
4d1e606f-0456-5a6f-87f6-996558eb00d4,96bd0205-8de7-5b6e-960c-0ac3e6a47340,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-05-26
715c85f2-f728-5dc5-b003-3eb9b57dbd55,96bd0205-8de7-5b6e-960c-0ac3e6a47340,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2025-10-13
859bd0be-5e71-5a6b-a7a4-1d8c3008ca0e,96bd0205-8de7-5b6e-960c-0ac3e6a47340,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2026-04-01
9eaed3ae-773e-5aba-a03f-fbea4fe6078c,96bd0205-8de7-5b6e-960c-0ac3e6a47340,0a1506ca-ede6-548b-91b8-0730277089b0,inactive,2025-12-29
ccebded9-e890-5291-8068-3d8aadb0321f,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-01-10
2a2bd90d-ae05-5450-8058-3a64ccf41dca,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-07-09
20fff6ba-7dfd-5347-a89d-008d87827195,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-04-17
f446ecbd-e222-52a7-b559-43c99c873e74,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,fc407d89-26e4-55ce-a2dc-fdae931500f1,inactive,2026-07-13
8870f0fe-52e3-561f-91d3-50fa9b344648,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-04-21
91f9fb7a-e0b6-5d6f-aa67-e3f567c18700,ac14c3e0-6e9d-5a93-baeb-fede0efa3e80,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2025-10-08
8824cd63-db56-5421-91b8-8bba6c7bdcb3,7340d2cf-294d-5438-b864-87ff6efcd726,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,inactive,2026-05-19
fc5ed98e-46ce-5556-85c4-ffbffaf1aba5,7340d2cf-294d-5438-b864-87ff6efcd726,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-05-15
fb446444-e6f5-5165-8c4a-d2505fc1f7e3,7340d2cf-294d-5438-b864-87ff6efcd726,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-02-11
dd9259d9-c667-5a8a-a082-ea07652714a8,b8e8100e-6957-5617-88e2-db74634aa46c,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-09-16
10e21521-3e8f-5961-bef3-96686f5884fb,b8e8100e-6957-5617-88e2-db74634aa46c,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-12-11
21518168-f1d0-59a1-babf-9060b96a9a3b,b8e8100e-6957-5617-88e2-db74634aa46c,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2025-11-23
d237c348-78d0-53ba-b463-5b93d656e66f,b8e8100e-6957-5617-88e2-db74634aa46c,0a1506ca-ede6-548b-91b8-0730277089b0,active,2026-06-22
d97b5874-7f38-5a8a-9f1e-583f9062fa26,b8e8100e-6957-5617-88e2-db74634aa46c,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2026-07-18
7bb2b568-21eb-53e2-9906-f88e460f1087,b8e8100e-6957-5617-88e2-db74634aa46c,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-03-09
a066acce-4d0a-58fb-b68e-00e2a61577ee,b8e8100e-6957-5617-88e2-db74634aa46c,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2025-12-19
1709d22b-eae8-51ab-ad44-229a3a94b5ae,8fbb576b-1a4e-5bef-9155-460d2f083b2a,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-04-13
065400f5-5fb3-524e-a201-471f75996c8d,8fbb576b-1a4e-5bef-9155-460d2f083b2a,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-09-22
a288312e-1e4e-5a8b-b99d-84a720bc773a,8fbb576b-1a4e-5bef-9155-460d2f083b2a,4b343160-5928-5bdb-83ef-2c0f9faba1dd,inactive,2026-05-17
24f4c780-9544-5d06-9e61-af33fa486077,8fbb576b-1a4e-5bef-9155-460d2f083b2a,0a1506ca-ede6-548b-91b8-0730277089b0,active,2025-10-11
08bed80e-160e-5a46-9570-6a32f0ad1ddc,8fbb576b-1a4e-5bef-9155-460d2f083b2a,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2025-09-16
dfd70b3f-5dc9-59f1-80bf-08d4bd53a5ec,898a0e5b-d908-5060-b440-eb62c6d0ca9d,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-07-29
b649952b-dd67-5ef8-ba16-5c868b80e4c2,898a0e5b-d908-5060-b440-eb62c6d0ca9d,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-11-09
3f8a688b-266a-534b-ae69-135197678284,898a0e5b-d908-5060-b440-eb62c6d0ca9d,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-08-02
750c9ab4-8444-5d2d-bbd7-84bae8c5edfe,898a0e5b-d908-5060-b440-eb62c6d0ca9d,0a1506ca-ede6-548b-91b8-0730277089b0,active,2025-09-30
3d770ded-ffa9-5d1d-86fe-1fb5873f90d6,898a0e5b-d908-5060-b440-eb62c6d0ca9d,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-04-17
78e2ebef-57a3-5df9-b8e7-9ec4a4465335,898a0e5b-d908-5060-b440-eb62c6d0ca9d,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-04-12
8a12b73f-6170-59f7-8c0b-e320f9d1fd2c,898a0e5b-d908-5060-b440-eb62c6d0ca9d,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-06-21
c719e150-f88e-5f72-8d3a-041ecbf67296,db776e0b-6199-5243-8144-b29b45e62c84,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-05-10
22fb89e6-af9d-5fa0-b477-dee0a06abfe1,db776e0b-6199-5243-8144-b29b45e62c84,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-10-30
f19f9393-0e60-5bbe-875c-0a3d977f65a8,db776e0b-6199-5243-8144-b29b45e62c84,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-06-22
8b19750c-a954-53c2-bd36-8adc12569f4f,db776e0b-6199-5243-8144-b29b45e62c84,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-03-30
20eb4cd1-9767-5786-ae4a-f95511438cbb,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,pending,2025-10-13
3325c76d-834d-5b5d-89dd-c10fb3283781,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-01-18
b7fb2314-0964-5a81-9858-7c2b04cf1780,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2025-12-10
f85ac777-de81-5049-a538-c540d4a1f774,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2026-08-23
fcbbb315-4fc8-5977-8b64-057556e1073c,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-07-03
719700aa-4810-59a5-80a6-92c7ca260697,0d06dc6f-2b54-5b8b-b8fe-2793f7ab5d61,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2025-11-08
71a7f63a-fa6e-5fea-8122-c6ee3a86a2d0,75c9c753-3e28-5b1c-b3c8-0bbe0a29a265,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-10-08
86d5b70a-8b11-5db1-92d6-3db3b99e06bb,75c9c753-3e28-5b1c-b3c8-0bbe0a29a265,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-06-26
3ba02735-dd48-582d-9ec6-11d65961ebb5,75c9c753-3e28-5b1c-b3c8-0bbe0a29a265,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-08-07
4d1e6f35-963a-5984-910a-e03d60528023,75c9c753-3e28-5b1c-b3c8-0bbe0a29a265,4b343160-5928-5bdb-83ef-2c0f9faba1dd,inactive,2026-03-22
fa886b53-4401-5128-b7b9-c2014858fbc3,75c9c753-3e28-5b1c-b3c8-0bbe0a29a265,0a1506ca-ede6-548b-91b8-0730277089b0,active,2025-11-15
f4d2aaf9-6896-587b-9ccb-a70c5efc085d,17e8c798-6f2b-5bba-92a1-25c607fc24c0,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-06-03
02b28eb9-71db-5b41-a450-3d06a513636e,17e8c798-6f2b-5bba-92a1-25c607fc24c0,018fefc2-38fb-5f92-8391-2fe032547753,inactive,2025-09-02
9757f3bd-b7a0-53e8-bd4b-58798d7d910f,17e8c798-6f2b-5bba-92a1-25c607fc24c0,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2025-10-13
6eeffcb0-373d-547e-868d-4e3f4380f6c2,17e8c798-6f2b-5bba-92a1-25c607fc24c0,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-06-19
a8bc9c93-e4c7-54af-8cf2-e6dddb8e7c64,17e8c798-6f2b-5bba-92a1-25c607fc24c0,0a1506ca-ede6-548b-91b8-0730277089b0,active,2026-05-12
8b043de1-4fbc-59a6-b9c6-5355c4988067,17e8c798-6f2b-5bba-92a1-25c607fc24c0,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-03-04
361b1716-c9a9-5c95-b1cf-2ec493e72e38,17e8c798-6f2b-5bba-92a1-25c607fc24c0,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-08-16
fab21f5b-9c30-571c-b134-8b13540955bc,d86636ba-be31-5766-b43b-0687892ff6cd,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-02-02
c5c19a54-6c74-5cd3-8f2f-68007b023fee,d86636ba-be31-5766-b43b-0687892ff6cd,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-04-27
b767d299-5409-52b3-aba0-8f183c467b7a,d86636ba-be31-5766-b43b-0687892ff6cd,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2026-06-25
01ab6a88-fec2-5251-afbe-b7954f307f3f,c68cb08d-2871-5fc3-a244-3ccfff2aba31,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-10-04
d989da27-b69f-5341-b8dc-909c955d2ae7,c68cb08d-2871-5fc3-a244-3ccfff2aba31,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-12-26
fc5e6b6d-0e50-5c2a-86c5-5ad75919c457,c68cb08d-2871-5fc3-a244-3ccfff2aba31,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-06-14
da0f885c-6599-5f1a-948f-9d477b2e863a,c68cb08d-2871-5fc3-a244-3ccfff2aba31,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2026-08-24
f260f46e-dbce-5221-9b1b-6d9edf2aaa9a,c68cb08d-2871-5fc3-a244-3ccfff2aba31,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-05-04
a0754a81-1dfb-51c1-a581-079d6abf4fa4,96472508-05a4-5d4a-873b-67bf7e52702a,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-01-19
c504078b-515d-52a2-9494-7d87830b3fc4,96472508-05a4-5d4a-873b-67bf7e52702a,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-09-27
41acd23f-6d6d-5bbd-9757-f7b32ba5f39f,96472508-05a4-5d4a-873b-67bf7e52702a,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-01-05
0d563bab-bab2-5f6d-99df-98db75048cd4,96472508-05a4-5d4a-873b-67bf7e52702a,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2026-05-12
a5f47c3b-6bab-546c-82f7-15a76ae28b4a,3b3c1920-61c4-5477-a3a7-22e3e7db7971,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-07-18
55282c0e-b801-5fb8-bb98-3e121c9e14c3,3b3c1920-61c4-5477-a3a7-22e3e7db7971,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-09-14
c45b42c2-a6b8-5536-97af-4dfea646700d,3b3c1920-61c4-5477-a3a7-22e3e7db7971,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2025-11-03
f5ea2803-6ad1-5092-9a65-84db248e780d,3b3c1920-61c4-5477-a3a7-22e3e7db7971,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2026-06-06
8d0cf21c-2f38-530f-8603-91de14be3f2d,3b3c1920-61c4-5477-a3a7-22e3e7db7971,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2026-05-12
f48cfd31-d3f0-5d29-bd37-911ffe140363,3b3c1920-61c4-5477-a3a7-22e3e7db7971,a9db23aa-1685-5f58-8beb-3c1c13702b6a,inactive,2026-08-13
e4f7d943-53c1-53ee-9170-d44e1eeecc2e,3b3c1920-61c4-5477-a3a7-22e3e7db7971,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-06-01
42d841a3-00d4-56f2-bc6f-46c2da46bb62,98e66a0a-6d0a-5888-84ab-dcd6d48f66fb,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-05-28
cc0c42ab-1079-5021-9238-48b43ca61d5a,98e66a0a-6d0a-5888-84ab-dcd6d48f66fb,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-05-10
f47caeb3-32b6-5e13-9984-ff084c7b10de,98e66a0a-6d0a-5888-84ab-dcd6d48f66fb,69d2e248-598e-501c-a2eb-fb4fb8ccf487,inactive,2026-02-04
33c7f78e-3ddb-5142-ab6b-0865236212a5,98e66a0a-6d0a-5888-84ab-dcd6d48f66fb,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2026-01-12
4b44d23c-fd01-52d9-a9f3-2f6d97578e7f,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-01-23
c1edbb54-2360-5631-9011-cc0a696322b1,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-11-19
7f8589b6-2810-589e-8c6c-f81a10543105,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-02-24
eceef400-1b53-59e7-8866-8b76d844c23d,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-07-04
3d41e421-8801-5e36-b096-afbc0be5f7b0,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2026-01-21
febd4f10-83d1-591d-b503-f527d3153f2f,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-07-26
89b2d79c-1ec1-5ffa-8396-45120e989bf4,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,0a1506ca-ede6-548b-91b8-0730277089b0,active,2026-06-15
5c9b9098-0303-51b2-8ab8-922b32eff37c,2c198f0c-837a-59d2-83dd-1cf8ddf69b3e,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2026-02-15
97ee97cd-7dab-5ff9-8694-33c6308a3ff3,16875ba0-6a25-54e3-a9db-2b70cc51a783,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-06-14
a5bd66d2-8e7c-5683-9c38-ce949a031647,16875ba0-6a25-54e3-a9db-2b70cc51a783,018fefc2-38fb-5f92-8391-2fe032547753,inactive,2026-08-09
d4022af1-2049-5493-8b09-5f8689f66563,16875ba0-6a25-54e3-a9db-2b70cc51a783,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2025-10-03
4fc053da-4a35-5603-a030-821670711c33,16875ba0-6a25-54e3-a9db-2b70cc51a783,fc407d89-26e4-55ce-a2dc-fdae931500f1,active,2025-11-27
f83b3d15-cc79-5633-ae98-fd76445333f7,16875ba0-6a25-54e3-a9db-2b70cc51a783,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-08-22
7c2f3b3a-2093-5512-86e7-db4d30cb949e,16875ba0-6a25-54e3-a9db-2b70cc51a783,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-03-11
ebc36ad8-2b5e-5eba-adc3-083000491835,16875ba0-6a25-54e3-a9db-2b70cc51a783,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2025-12-05
a30f545a-64e5-5594-af0c-f2adf7935449,16875ba0-6a25-54e3-a9db-2b70cc51a783,0a1506ca-ede6-548b-91b8-0730277089b0,active,2026-06-10
a53f0e98-d4ec-5384-a9a5-4315a3acf23d,8631bfeb-7f17-528f-87b9-346379c9787c,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-01-24
b3a982c6-9e47-5db5-a077-dc458de26417,8631bfeb-7f17-528f-87b9-346379c9787c,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-08-12
9c932da4-0780-5aaf-9b6a-34d327d66a34,8631bfeb-7f17-528f-87b9-346379c9787c,0a1506ca-ede6-548b-91b8-0730277089b0,active,2025-12-04
ed6402d5-69c4-5ea8-8021-213b1391a57c,300da2f6-d4f8-5204-9c5a-761aa1569285,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,pending,2026-03-07
841ba828-f98b-5c1a-8341-9c148b3c1d4c,300da2f6-d4f8-5204-9c5a-761aa1569285,018fefc2-38fb-5f92-8391-2fe032547753,inactive,2026-04-04
f510fff3-4314-5e96-aa37-84b12535ff7b,300da2f6-d4f8-5204-9c5a-761aa1569285,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2025-11-27
ce897120-a2c2-579c-abdc-153ce087f446,300da2f6-d4f8-5204-9c5a-761aa1569285,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-07-13
c4d86292-d868-5a1f-b796-08a1463bc244,300da2f6-d4f8-5204-9c5a-761aa1569285,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2026-06-15
09c81b34-223a-5f27-9bfc-141677b4ba3b,08f0ac25-f784-5630-80b7-6da94159ddd7,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-11-06
bc2182fc-1810-581e-8c98-6a5c12581b9f,08f0ac25-f784-5630-80b7-6da94159ddd7,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-02-25
6b64c672-9c6d-593d-babf-43f622e84154,08f0ac25-f784-5630-80b7-6da94159ddd7,4b343160-5928-5bdb-83ef-2c0f9faba1dd,inactive,2026-06-23
e02c68c4-a495-57dc-834f-f8bdd2f8a7cc,08f0ac25-f784-5630-80b7-6da94159ddd7,fc407d89-26e4-55ce-a2dc-fdae931500f1,pending,2026-08-23
d0d5901d-6d5b-537d-9de4-18d610277628,08f0ac25-f784-5630-80b7-6da94159ddd7,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2025-10-22
23fc48d9-6e81-5524-a53d-db86bc7d3576,aa142702-c42a-5872-bb6a-5ca621de8a2a,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-11-07
9a8557ef-da56-5def-89e3-d6355ac605dd,aa142702-c42a-5872-bb6a-5ca621de8a2a,018fefc2-38fb-5f92-8391-2fe032547753,inactive,2025-10-09
21d9a910-1320-5f96-a300-10fdb665d637,aa142702-c42a-5872-bb6a-5ca621de8a2a,0a1506ca-ede6-548b-91b8-0730277089b0,active,2026-04-27
03024469-c197-5c32-8a5d-0c63b3022238,aa142702-c42a-5872-bb6a-5ca621de8a2a,69d2e248-598e-501c-a2eb-fb4fb8ccf487,active,2026-07-06
1a196ecd-eca4-5ee0-8f57-2c3324904f27,aa142702-c42a-5872-bb6a-5ca621de8a2a,9502494a-7b3f-5213-8df6-4e5e5e22101f,active,2026-06-21
7959d89e-80fe-57f4-b04b-6b7a0d5dd848,aa142702-c42a-5872-bb6a-5ca621de8a2a,f080ca1b-6cb2-5242-98ed-4612ac098b94,active,2026-06-07
e9d59ee7-7ced-58d1-9148-b2e714dbe0b7,074330af-41e2-5e7f-b322-a53fd1c53daa,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2025-11-24
f13d2b5b-97e1-5cfb-a7ce-0813d7408e85,074330af-41e2-5e7f-b322-a53fd1c53daa,018fefc2-38fb-5f92-8391-2fe032547753,active,2026-01-12
fbd14484-6a67-5e3a-a8fc-7dedca34941b,074330af-41e2-5e7f-b322-a53fd1c53daa,a9db23aa-1685-5f58-8beb-3c1c13702b6a,active,2026-04-10
e12d1057-bb2d-5422-977b-7d3e5c7fadec,074330af-41e2-5e7f-b322-a53fd1c53daa,4b343160-5928-5bdb-83ef-2c0f9faba1dd,active,2026-01-29
d90ec92d-514f-5423-a5e7-66eccc7fb83a,074330af-41e2-5e7f-b322-a53fd1c53daa,868b1dbf-370d-5142-be8c-5a80dfad818d,active,2025-10-09
a38601b4-59a3-5b69-81df-05df9744977d,9d8be696-769b-591e-89be-20b0c5158113,0b4a6e3b-d5cd-5d10-87c4-ab6fda0aa831,active,2026-01-01
4854e6ae-cf76-52f6-9450-0278a0d392d4,9d8be696-769b-591e-89be-20b0c5158113,018fefc2-38fb-5f92-8391-2fe032547753,active,2025-10-24
