id,dsp_id,outlet_id,assigned_date,status
8c02b61f-0383-5231-9b74-90d75bd0cbfb,c529bf79-90d3-5602-9399-40738335c242,9cb189b1-8844-5fd2-9173-42c7d3b4356d,2026-03-28,active
1d23652e-b61d-538c-b12f-d5e240010ec3,ea60bf00-905e-5abc-b08e-4c17000dd149,2e0b60b9-2f88-5d7d-a78e-a6af6f8de266,2026-01-03,active
aec976a9-18ef-5cb5-b8ac-5b426ea61db2,1fab32d7-3f51-5470-b5b9-ea72005a2e68,f14294c0-783f-5054-be74-0f7e05c3f337,2026-02-15,active
31c161a8-9437-5e27-82ed-70a1eae927ce,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,a39d0783-2b40-5751-bde2-5aebb6de1679,2026-02-20,active
8ac56413-f916-5389-b758-8a8acfeae997,434590a6-0601-5b3c-8768-f7537c77519e,26e2623e-c56a-55d8-912f-fab4962ae298,2026-07-26,active
8d298135-b53d-5346-8d86-4e3abe2db9a4,374e0ccd-4366-597f-b5c3-6d60795d3480,140a5be1-ad50-58fb-b835-0b9c63c01116,2025-12-28,active
109d9692-6c07-51bf-ac44-2de8382106a5,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,79188a6f-dd8f-5a32-bcf6-d22190635ce3,2026-08-08,active
d2206683-c8ff-5dcd-8124-3b085005da1d,25c743f6-6b99-5904-8a4a-4b29b700d9e7,341a3bc3-5c02-5d55-a530-3ea9ba9499b5,2026-02-25,active
4ae42ebc-9494-5a3b-b36f-12e1a4ad169c,15e1ebab-b0bf-514c-8405-61b9a3993057,4b2275bd-ea39-50f7-980c-c5b233b997d3,2025-11-27,active
c2c207b9-aca2-57fd-ac43-6bac7c24bde1,214dee86-b858-5e86-aad7-d05cc5d8a623,c2b19867-0e0f-5168-989d-6d69067eb606,2025-11-15,active
c4ad21c5-f23c-5c36-9f67-f5488f05e089,dfba0cf4-e584-5bcd-8343-0655db792844,9e145baf-68a9-50c6-b236-0146cc604c4f,2026-05-02,active
b66481eb-706e-5c3a-8000-5cb4a53299a4,48787cb4-04a7-5b80-8148-23b777165705,872eb0e6-6a9b-5e4e-a521-17bca287ba19,2025-12-22,active
50446c8f-9f9c-530a-a2f0-c29ecd091357,8086f1f4-673d-5987-81b0-8f204dbfd2ab,86f7bc46-6959-5a49-bf82-046a41a2dde2,2025-12-24,active
745a76eb-29f3-5b64-9c7d-c70b5076d3d9,1208ec90-8992-569c-9143-a14b6d5727e9,2887b52d-8879-502a-bd29-4c26c293190f,2025-09-22,active
46cba3b3-6564-5ec4-b488-8959d5cc3019,492935f3-f9ee-5d56-b64a-6da8931cf13b,ccce5ecc-2159-514f-b08c-bd6242df5381,2025-12-06,active
b15f9024-b19d-543c-b4b8-8254954c8f21,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,44d69290-6f3e-524e-9759-ecc66d1e9ceb,2026-08-15,active
66e1c772-da36-5a48-a1fd-ddf051e683fb,fbcd212e-451d-5600-a271-8fec64b3a9b9,2c2cc81b-8180-52c0-932a-a54ac0be5347,2025-11-23,active
48d4a340-d619-5fea-9c66-35335a80be81,7a052b5f-cf18-5b63-91b4-4c385d96d71f,3c68a561-0296-5b08-be2c-207c76389cf1,2025-11-28,active
5220843e-aedc-5ffb-b0c0-f9942dff31c5,9cea72a7-c63b-5718-8f89-cff81ccad510,cd01bc68-ff0e-52a1-bd7a-56f6ff49ab44,2026-02-04,active
b00dd261-5aa4-525c-952e-3e9b648201f8,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,4b3be50a-f305-595c-9a7c-9c6fe6b2122e,2026-01-24,active
cf817a89-8182-5857-a7c1-1c0101534315,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,050067db-17c3-5f23-ae16-64a16e384958,2026-04-05,active
9d94f453-92e3-5902-b8cb-42e0aa10b085,7c9704d9-8185-57b1-bf6a-de200c4e2109,89e58dd7-8ed1-5fc8-af0c-ff1674e9e8c3,2026-08-15,active
69ed4116-5b2b-5031-b3c9-31825755a7aa,dced9f60-36c3-51a3-a4cd-895dfd671dec,1de8eb26-658d-5bda-8231-059687db880b,2026-01-14,active
e262c2a1-d929-553d-ac60-f4cfe4d32740,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,0a909a8c-a930-5b1c-b4ba-b557d1c09ba6,2026-01-28,active
36e0a4f8-2565-549a-ac49-8981f733cac1,229ec319-00c3-5250-afbc-759d6132ee64,5c673601-1bdd-5b0a-92c8-2fe43124c690,2026-08-20,active
96e28a8f-81f5-586c-873d-7960edca2cbb,adf43fc2-e637-5500-8a6b-8a40e079d07c,1266d63c-a77a-50ae-95b3-aac6f8c10618,2025-10-20,active
8ae2b99e-1606-5171-b686-088641221a1a,c928179a-f72b-50f2-bd6c-8efebcd2d268,7ac47676-570e-565e-bbc6-3815d0dd5ca3,2025-11-09,active
7c687876-2391-5aee-bb19-3fbac657995b,23fca699-b0f6-528a-8efe-52e28bb1b8b0,69ea8f42-fdcb-59e8-a9cb-4d1d6d757245,2026-03-12,active
a9673f0e-37b5-5a2e-87da-70f929c56eea,54684399-5e5a-54ab-a9b2-5e8ff35f0223,dfbdc0b9-f8d6-5c14-b6db-1e6552ad0a26,2025-12-14,active
19c99f52-7407-5c7b-a01c-d8ed1a52743d,84b924df-189f-5e64-a8c8-056b56e362d0,8b1980a6-c1b2-58e0-97e6-08b23186f905,2026-05-02,active
d01cf846-81a8-5b98-8f7b-fe6c47c533c6,24c3eae6-21de-5fa7-ad75-775edd1167e0,fed7793f-6c46-5130-9b9b-36a3e41cc742,2025-12-04,active
f2e032f5-eca9-5707-8e8b-452d7a4f0da3,ea60bf00-905e-5abc-b08e-4c17000dd149,1e927583-a58b-5d98-bb4e-df68360b0638,2025-11-20,active
8b39790f-bfb1-5826-8443-736c5933e415,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,46c6f660-27d0-500e-8750-b3373842e961,2026-08-02,active
981a5949-fa71-5350-9f74-a73d755cbbd5,b21aa617-83df-5e76-b78c-67561698ba56,2569b207-63d9-5d61-acdf-5e2b83e894da,2026-02-03,active
4e4da736-b3c4-57ff-8071-ce5632994efe,1c629fb9-bb65-504f-8efa-b901acda8a1d,91e43375-fb3f-5dea-84fc-3b6cd033a3ba,2025-10-02,active
f37d6c6e-15aa-567c-a294-21d960cd3262,c529bf79-90d3-5602-9399-40738335c242,ed7871c4-9c27-53a6-8539-c9795a6740a3,2026-02-09,active
8ef6934b-31e3-518e-bba2-9f90f13dd26a,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,0119dc39-1092-5316-b82f-ff32891806f1,2026-05-05,active
7df4bb9a-6285-5334-8a19-453843f52da4,d9bae779-a771-5de7-a713-f7d02913bd5b,c7de05bb-4ed5-5a9e-b218-b343f9d73166,2025-11-18,active
d2a7bf15-8a27-53c8-85d0-80f64a5c484c,60ccfd44-0502-5fa0-8d27-9cc265f1db31,24f6205d-af78-55c4-9ac6-42db10b9b00f,2025-09-14,active
48d0038e-07fc-5622-96ce-583aebbe2194,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,9b091607-c2e8-537a-9942-74c84048a742,2026-03-16,active
4abfef4f-8f20-5fb7-85d3-23794da14392,374e0ccd-4366-597f-b5c3-6d60795d3480,e56bfd8a-5487-5264-b893-a501b67260ca,2026-08-09,active
90ece1ad-b29b-5662-a262-d7ec62204449,48787cb4-04a7-5b80-8148-23b777165705,2e0dbc5a-145a-5f98-95d6-887c0928278d,2026-07-15,active
cb1858f2-161d-587b-a486-fca1e7fc84b2,1fab32d7-3f51-5470-b5b9-ea72005a2e68,1b89a724-452d-5f73-907e-6d06e9c5e1df,2026-07-05,active
e025a09e-a1b2-576a-8639-76b892b99f7b,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,1d4055cc-6c61-53ba-befa-1faccdf53807,2026-06-19,active
b0bf329a-4705-588b-99b4-19e9ea84c2e4,434590a6-0601-5b3c-8768-f7537c77519e,6bf333db-329e-5379-8a87-612548e94afa,2026-04-12,active
27f14dc5-4547-5b98-b688-5fbb2493b26b,dfba0cf4-e584-5bcd-8343-0655db792844,e069ddab-39fc-5820-b62a-2e0c144713e9,2025-09-28,active
c2315a85-f4c5-55d0-83fe-30ec307a36a0,fbcd212e-451d-5600-a271-8fec64b3a9b9,f08a11c8-f9c0-5650-a8c7-d51d9e7f9892,2026-01-02,active
d464cbe6-820b-5bde-9ade-b145c005ed49,25c743f6-6b99-5904-8a4a-4b29b700d9e7,8a91073c-f678-5bb2-8e9b-1cd31b741b64,2026-07-11,active
0c89b58c-b35b-5963-aa5d-d01666d56189,15e1ebab-b0bf-514c-8405-61b9a3993057,aef13d93-2926-5d27-82cc-91eb397e1d5d,2026-02-08,active
0f14919e-791c-58e8-890d-6f79f9b95d9c,214dee86-b858-5e86-aad7-d05cc5d8a623,719962a7-20db-5986-ae72-a3679ddc032c,2026-01-04,active
9036ce1f-6cec-59cb-8dc1-0f043bc6fa8a,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,dad30c15-97b8-5018-ad17-b718b6e41811,2025-10-26,active
6efb95d1-4c3f-560b-b4b7-fef86bb1de55,7c9704d9-8185-57b1-bf6a-de200c4e2109,94f7c637-bf95-5080-befe-fdcf3748a0dc,2026-06-05,active
583dc991-c39f-59a8-a281-60a2af6bb136,8086f1f4-673d-5987-81b0-8f204dbfd2ab,3c93a092-47e6-5c14-bdba-7ccdd461340c,2026-07-03,active
392dd104-fff9-59c0-91e0-feb8a509f29c,1208ec90-8992-569c-9143-a14b6d5727e9,40f0390b-96f3-537f-a920-2eed11fbbe5b,2025-10-23,active
82383924-20d1-5c51-9fe5-c592660d93ce,492935f3-f9ee-5d56-b64a-6da8931cf13b,0c74ae9b-9c3d-5ddd-9423-286f953e88fc,2026-01-05,active
1b8751a0-b958-5fa3-8143-9ae7eedebe70,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,6ba72381-ad6d-5ae2-a069-716db6b02ba9,2026-02-05,active
a8ce5697-e845-59ef-8e9a-8b5f6c1c9d00,c928179a-f72b-50f2-bd6c-8efebcd2d268,9d0fe198-1bbb-51a7-894e-8ea74978b154,2026-02-20,active
d77a8ddf-6913-5284-b735-0f744ccaf794,7a052b5f-cf18-5b63-91b4-4c385d96d71f,88c4d406-580a-520e-93d1-a9491ae16323,2025-10-02,active
c8116c5a-3b7b-5ea6-b734-c3ff867774e1,9cea72a7-c63b-5718-8f89-cff81ccad510,221f7ff2-5f5e-5f69-8a56-904dece85bcb,2026-08-05,active
3a6bfcc7-098f-54f1-ab67-256e0145c407,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,8e7a61aa-daf6-5080-a843-f322705c0fce,2025-12-14,active
7e8edb10-1728-5074-aa76-72fdf0c81210,adf43fc2-e637-5500-8a6b-8a40e079d07c,86d8d01d-703e-5df7-8e24-18111f59177a,2026-02-26,active
5ca5a851-3959-54fc-8efb-9b807e85b94f,ea60bf00-905e-5abc-b08e-4c17000dd149,f1aca4b1-7e3d-57d1-9a9d-43efa13d8c8a,2026-02-25,active
6a0ee5ce-6624-5a80-a4f8-c6624d1cb0aa,dced9f60-36c3-51a3-a4cd-895dfd671dec,431d42db-74a5-53d0-8a57-68d40a8244d9,2026-04-30,active
3a65dd35-0c3e-5d06-950a-de3a414be967,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,72394c70-a521-5f56-9ce4-31ca745e4ca2,2026-01-26,active
e324cb2d-2afb-53d5-ad0a-4a2fce4db7f8,229ec319-00c3-5250-afbc-759d6132ee64,ddc63cec-f08f-5452-ae9b-e788dec170e9,2026-03-25,active
82c67c94-80ea-554d-88d2-028433e3a24b,24c3eae6-21de-5fa7-ad75-775edd1167e0,19a1cb62-c438-5b8a-835b-381d558aa640,2025-10-04,active
b2786bb0-a549-532c-a668-a21332f14f54,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,c50ebb3c-5029-50fa-9889-bf2ace164e85,2026-05-07,active
a8838fe5-95e7-5cb3-b039-025c905fcc33,23fca699-b0f6-528a-8efe-52e28bb1b8b0,1e441a01-31ff-5104-af05-d712744abbb8,2026-08-03,active
95e89235-198c-5c15-bff0-632ec0e42641,54684399-5e5a-54ab-a9b2-5e8ff35f0223,2120de3b-6e89-5446-b10d-84783bca78f8,2025-09-01,active
bd11d636-08f4-5d66-ae17-75d5fa2cdfef,84b924df-189f-5e64-a8c8-056b56e362d0,e6deb5a2-207b-5e2c-b132-d7d06f52b35a,2026-06-23,active
e2993190-7d7e-5730-a750-f31cfc22c81a,c529bf79-90d3-5602-9399-40738335c242,da0cb885-df95-54a9-907a-b809b1ee7b74,2025-12-04,active
8405ab0b-7fe4-5f16-b829-74609a722a08,48787cb4-04a7-5b80-8148-23b777165705,aea226c0-7f74-52fc-aa22-1c3146edcf33,2026-01-10,active
a69a80ca-46ac-54e8-bb4b-36c511b5f5da,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,26642037-fe53-501b-99f5-0c21fae5336e,2026-03-19,active
5b02985f-6d3a-50c3-9825-56bdc68bde23,b21aa617-83df-5e76-b78c-67561698ba56,d284eae1-3b58-55e9-aa20-71dc036e9515,2025-10-16,active
fce3cc96-7ad0-5ad0-920b-913aff07b03f,1c629fb9-bb65-504f-8efa-b901acda8a1d,68fe2048-5e72-5f5d-8554-968c7e45fc11,2026-04-10,active
40b39a96-2a7d-5ce0-9929-272e2bbc536e,374e0ccd-4366-597f-b5c3-6d60795d3480,2a97756f-49d6-58f9-be6f-82181c42fed7,2026-02-09,active
2e872f89-d837-5f57-9c80-6ea1f27f8730,fbcd212e-451d-5600-a271-8fec64b3a9b9,9ff9d504-c856-5bd7-a518-581b72844101,2026-05-11,active
a5a18362-ae21-51e0-8564-36ba4e7da1a7,d9bae779-a771-5de7-a713-f7d02913bd5b,22cc08e1-5eef-548c-8831-f5523bacf5da,2026-01-22,active
eb1663f6-5636-59db-a500-9061c386276b,60ccfd44-0502-5fa0-8d27-9cc265f1db31,0542378b-c101-5b65-9cc3-78e0505cd512,2026-04-30,active
ea8b7824-d5d5-547c-a1ef-9cf33d212d2b,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,0de5a8ae-8c43-51a3-8772-fd029e6163f4,2026-06-30,active
c8c3fafd-6e51-5fdc-ab20-d0f19fe72fab,dfba0cf4-e584-5bcd-8343-0655db792844,1aff3b3e-90df-587f-b433-fedbb05181dc,2025-09-26,active
555dbdbc-163f-50f0-a1a8-7457e6bf99cc,7c9704d9-8185-57b1-bf6a-de200c4e2109,eeb546d4-9cc3-5314-a3cf-9fb014d96b68,2025-09-29,active
552aa778-9ee2-54ff-9130-97d8d2b1e733,1fab32d7-3f51-5470-b5b9-ea72005a2e68,a33ea889-160a-53fc-b474-ba1b677701a5,2026-05-02,active
5aab2325-b0c3-571a-b139-c798803b17c4,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,f2938a3e-e2e7-5b26-8a84-d1c3e60f941b,2025-11-11,active
81f7a335-e6cf-59be-b397-49cbad5afb12,434590a6-0601-5b3c-8768-f7537c77519e,6a5f1922-ebb4-59d7-99fe-b30c0bf7ecce,2026-04-09,active
cd5b96f8-269a-575d-aa3d-09e62fb6a44b,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,6511e734-1feb-59af-a892-a87374f34ebb,2025-10-25,active
48e08566-7114-5bec-b28b-776105ba8d44,c928179a-f72b-50f2-bd6c-8efebcd2d268,04fb4d72-367a-58c1-8195-60a6507914d3,2026-08-01,active
7cbe50d4-ec78-58be-a409-c58e2bcf819d,25c743f6-6b99-5904-8a4a-4b29b700d9e7,0c5a8d1c-ccf3-5d8e-ae35-290e69f09907,2025-10-02,active
05f16f07-496b-5838-a249-412e4b816430,15e1ebab-b0bf-514c-8405-61b9a3993057,70dcb470-1f3b-5ff1-9218-2691192ca6e9,2025-11-29,active
47690a99-9ecd-5ebc-a9a5-516fddc3b07f,214dee86-b858-5e86-aad7-d05cc5d8a623,23bbfd8f-47b3-5b12-baf0-55d2adae6a4d,2026-03-01,active
2375206d-de41-5dd1-b692-03110763d403,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,6d99347d-0056-57a2-b40b-1c138af83419,2026-05-26,active
40e5217e-51c7-5985-aa77-e5a965f79f0b,ea60bf00-905e-5abc-b08e-4c17000dd149,98a31b9f-9ad9-5616-9b27-939d6a0c34cb,2025-11-25,active
c984d623-1b15-58a3-a94a-ea1a8f29dc7f,8086f1f4-673d-5987-81b0-8f204dbfd2ab,14484de5-5342-5ef7-bb00-77c5c5b903d2,2025-09-07,active
c45c41c6-5510-5cf1-be47-fb2a75e304de,1208ec90-8992-569c-9143-a14b6d5727e9,4ef5faf8-0f6f-57e6-b280-f02415866b1d,2026-02-15,active
cef5d539-dd6a-5113-a7ff-6150f79aceef,492935f3-f9ee-5d56-b64a-6da8931cf13b,75b194f1-6323-5e3f-9d74-f06333ef4d67,2025-09-11,active
5ee251ae-9049-566d-8d8a-601c59b0d2c8,adf43fc2-e637-5500-8a6b-8a40e079d07c,cc7dba39-9fc6-550c-9fc7-cdaff6e74660,2025-10-11,active
9e2bde37-c970-5501-ab06-782ec854da35,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,a96ae10f-0d82-5156-802a-0b93c66f979c,2026-05-03,active
b56494a0-b215-5e07-8779-ccccf25567ba,7a052b5f-cf18-5b63-91b4-4c385d96d71f,bc25a51a-f86e-5321-ad07-8446444ea8c3,2025-09-01,active
158248e9-b23b-5bed-a9fc-477b63c34324,9cea72a7-c63b-5718-8f89-cff81ccad510,acd639d2-0a2a-5b8c-8f9b-a8a9056d9582,2026-02-28,active
5364ca9c-7dad-550c-9677-0b1c6e0637a4,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,ef1123b0-4761-5276-bf42-c99cc64e1d86,2025-10-04,active
9883946a-289c-5d7b-a1fa-8c7a0aa52f13,24c3eae6-21de-5fa7-ad75-775edd1167e0,2e4d4b9c-817f-51b8-9247-862d368d2d37,2025-09-22,active
f2afd0de-26f8-5de7-a211-3f732ed60234,48787cb4-04a7-5b80-8148-23b777165705,16515985-00e6-538a-be14-4428d2229892,2026-08-19,active
eddb16c8-8632-591b-a6e2-df2f8ba4bfce,dced9f60-36c3-51a3-a4cd-895dfd671dec,47dd943b-3a59-5885-831f-5b9a7f3b9396,2025-10-20,active
46b6cbe7-2802-5d6f-b460-b04a80e63def,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,4134a576-76a3-5628-80c6-4de326b0626b,2026-07-28,active
3a93a99b-d195-533d-a4ac-0070c23a8ab1,229ec319-00c3-5250-afbc-759d6132ee64,80699c98-bf43-580b-9754-9b2ada607cda,2026-01-06,active
b07b9a3f-fa38-513e-90e7-6e68b978006e,c529bf79-90d3-5602-9399-40738335c242,ee121ccf-df6b-5b72-91cc-f2efa3dc9eb6,2026-03-02,active
84695bf4-bc56-5980-a37c-f4b0f0bf45e4,fbcd212e-451d-5600-a271-8fec64b3a9b9,b551780d-4f96-598c-9e14-c940e936f077,2026-04-10,active
227388c5-e187-5d69-a212-1907eb385262,23fca699-b0f6-528a-8efe-52e28bb1b8b0,0b242086-2362-5dca-bd67-d4bda6f6d1fd,2025-09-30,active
61f1a7fd-6422-587d-8c5f-2df335f9eb23,54684399-5e5a-54ab-a9b2-5e8ff35f0223,785169b9-83da-56d2-a59b-04e35cf4bb01,2025-12-26,active
e93286ec-5443-5302-9b95-0f533ebb563f,84b924df-189f-5e64-a8c8-056b56e362d0,3533e91a-6c3d-5181-b675-6598d235e36d,2025-11-23,active
d8cbfa74-7cb3-5fc4-a3af-b5f577ae461d,374e0ccd-4366-597f-b5c3-6d60795d3480,48380be3-46fe-5cea-9b64-86eb7a42b49c,2026-01-31,active
eb8a1e97-7330-5ec1-adbd-7a4a9c2ed0d5,7c9704d9-8185-57b1-bf6a-de200c4e2109,2f0d50fa-61c5-5f65-85cf-5797db775a40,2026-07-04,active
95a532ed-719c-5768-9f05-e8e135c64922,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,852f07da-d638-513e-ad8d-6233ee1bb2fb,2026-08-27,active
9a7b42d6-f002-5c4b-b27e-e735d4e150cc,b21aa617-83df-5e76-b78c-67561698ba56,ab402b91-e908-5c90-89d1-040c3fad8c6f,2025-10-30,active
36947ca4-f7cb-5284-9410-56bbbfbe5601,1c629fb9-bb65-504f-8efa-b901acda8a1d,04d58091-bfa3-51f3-90d8-eaffa8b77c67,2025-09-01,active
982d6e46-b896-5ee5-a308-0995528474d4,dfba0cf4-e584-5bcd-8343-0655db792844,df28fc2b-8725-5f9f-b07b-689682471c74,2026-02-24,active
228efa05-4d77-5bb0-869a-4c09b3aec7d6,c928179a-f72b-50f2-bd6c-8efebcd2d268,38a1a40d-329f-57f3-9cd9-b0a08e6a7b64,2026-06-09,active
8306d52d-523e-5d85-add3-b9138461ebeb,d9bae779-a771-5de7-a713-f7d02913bd5b,e0871838-be01-5d11-b197-cc87d0f2ba01,2026-04-30,active
fd8687c2-4ee1-524d-8f84-d31533cfee60,60ccfd44-0502-5fa0-8d27-9cc265f1db31,e8c1544d-4294-5681-b84b-eca4289b7c4b,2026-01-16,active
e0af5a60-16cb-5433-93ea-a94db7ce8745,b2f279e6-14b4-5a5c-aadc-0b5ab2dd4e7a,93eb535b-2dc6-5ada-a3cd-994ee0720f37,2025-11-01,active
c8921f5c-137b-5331-b378-5d55a1dac2ce,e06691ef-a8bb-5f87-8c9e-c3e0b896f324,0ba00c7e-2d91-5872-bbbb-f7a769d4d1f8,2025-09-19,active
2dabb803-840e-537c-841e-bbea71d8e32a,ea60bf00-905e-5abc-b08e-4c17000dd149,d0bfe50b-b011-596c-bab6-e071945ae144,2026-08-08,active
0242d863-0c52-50e5-a5d7-9572771efee3,1fab32d7-3f51-5470-b5b9-ea72005a2e68,1259272d-08e4-5ce6-90fb-be8026628b5f,2026-06-02,active
575e529e-8370-5c10-95a1-ea93de079706,713b8e42-ca09-58c1-9db4-ab4f3f05fc3c,13860416-cfcd-5aa8-ac90-096ab9677e84,2025-12-05,active
fa1aa273-345b-550f-8269-088794f03e09,434590a6-0601-5b3c-8768-f7537c77519e,bd497535-7902-5987-af45-39611a302a57,2025-09-20,active
b388b758-4eff-52b0-a537-8080f97faba5,1c4e1934-fdf0-56a8-938c-7c2c04e9fac2,75bc3343-bd6e-5a4b-a800-67f16dfe4305,2026-05-23,active
ac8edc3f-0428-5bab-ba42-1c01b03268db,f81e0179-c82e-5d0d-82b4-c2bf0fde0a92,91fc7ae7-d612-57c1-a59c-5c92ce8e587d,2026-02-03,active
e9aa8dca-c8a5-5451-bdd8-e8a5519cf7b1,25c743f6-6b99-5904-8a4a-4b29b700d9e7,b8340c07-812a-5986-b8be-e79316280d45,2026-03-22,active
934fca99-2c57-5c95-ab17-69b80b9de3f5,15e1ebab-b0bf-514c-8405-61b9a3993057,379ada66-b3b0-53ca-8a8a-0b2923ffa523,2025-10-12,active
28251b7d-849f-5b10-9bbe-d39cd0e3f8ac,214dee86-b858-5e86-aad7-d05cc5d8a623,2c1efd98-1bb9-5b09-9421-e27bfff7fe74,2026-04-07,active
3f930f32-45a2-5854-8ec9-f770f4e619dc,adf43fc2-e637-5500-8a6b-8a40e079d07c,7944d169-47e3-5be3-8e6e-48cb0be22ca0,2026-05-31,active
a58c00cc-0e27-54d7-948b-c15911c8a2c8,48787cb4-04a7-5b80-8148-23b777165705,105e6809-a7b6-51e3-8e86-7cd8ffe85470,2026-05-25,active
9809c439-66b1-592d-b084-6942fc1217e3,8086f1f4-673d-5987-81b0-8f204dbfd2ab,786fa11e-4d45-592a-8ba0-91ba5c1573df,2026-01-12,active
cf77936c-0586-5cd8-b36d-9487be7a4dc1,1208ec90-8992-569c-9143-a14b6d5727e9,4415fe8c-97cc-5d15-aee3-27997578bfd9,2026-03-15,active
831c6522-15d3-5a1d-bb9a-bf78eabaa313,492935f3-f9ee-5d56-b64a-6da8931cf13b,79f6bc28-8fb5-5667-8083-4cb80dc0d83d,2026-01-05,active
8b15fbaf-c4e6-5dcd-8845-081a7744cf31,24c3eae6-21de-5fa7-ad75-775edd1167e0,4b5248d7-2fac-5166-9a59-ebfa65896f3e,2026-04-22,active
be52b832-940f-577b-8cbc-17cf1a54b8b9,fbcd212e-451d-5600-a271-8fec64b3a9b9,fbf6b6d9-b3fc-5849-bed6-a8efd4ff15df,2025-11-12,active
aebda72a-76de-5304-9bba-1c046aff19e7,7a052b5f-cf18-5b63-91b4-4c385d96d71f,797fe38b-526e-5e9c-b5b7-0afbef0991b8,2025-10-08,active
2704beef-a762-5d3e-b4b7-b6070ef98d0c,9cea72a7-c63b-5718-8f89-cff81ccad510,22746863-66c2-5148-b1c3-0e496f314a04,2026-07-24,active
1cdbec0c-a064-5989-9cd1-7db8e2cce9b9,a0ba4c9a-ca4d-55e7-9662-8b384d306f9a,05a4994d-a059-5089-8a6e-4736ef5e21a5,2026-02-24,active
eb1303d4-89b5-5253-98ed-2af8ab082b9f,c529bf79-90d3-5602-9399-40738335c242,498f951c-6dfe-533c-a120-1beece00a222,2025-11-23,active
c564f4bd-40b9-5bd2-947f-106e85c5a6c3,7c9704d9-8185-57b1-bf6a-de200c4e2109,828f6bc6-59ab-5b55-8670-027079ec2c19,2025-09-06,active
f69a29b7-9c6d-5d3f-820f-978f9e545f92,dced9f60-36c3-51a3-a4cd-895dfd671dec,8528de39-c67a-5685-841c-0efd36906177,2026-04-20,active
ea5f276f-726b-5ec4-ad05-9720dc857a54,7ff0bab0-c69b-54d0-86a2-99ea2da3e58c,6409d22c-88a1-5681-86c8-da655632ac52,2025-09-21,active
fcf4f386-8ab2-58d3-b2e1-4d37fae2147e,229ec319-00c3-5250-afbc-759d6132ee64,5e3102a8-ef77-5d8c-b93a-c7fdefaad65d,2026-08-07,active
6f882b59-c9a4-55bd-b437-06b85d311d8e,374e0ccd-4366-597f-b5c3-6d60795d3480,44cb00b0-30e2-5c17-b375-61ac679636ba,2026-02-20,active
7102f6d7-1035-51a6-8088-b2a736593f14,c928179a-f72b-50f2-bd6c-8efebcd2d268,d4110a62-ffba-5869-9a5f-f35bb8faebaf,2026-04-08,active
65fe3a13-29fb-5893-8135-e55ef7358d0a,23fca699-b0f6-528a-8efe-52e28bb1b8b0,7c2a0b5e-3238-5711-b813-f0884d9a77ff,2026-02-28,active
d9b2db38-8556-50a5-b1fc-34b9699cd4eb,54684399-5e5a-54ab-a9b2-5e8ff35f0223,13e9865d-d14f-598f-b083-8b877609cc7c,2026-01-10,active
dd3c60a7-f976-59b2-93f9-2c6b63cdda03,84b924df-189f-5e64-a8c8-056b56e362d0,7829c712-e5e1-586e-bd76-b80949808b10,2026-06-18,active
36ed649d-f458-50e9-9a68-45940dbc426f,dfba0cf4-e584-5bcd-8343-0655db792844,249b1448-4b0d-521f-9412-27a70153ee70,2025-10-23,active
f8180f7c-953e-57aa-b565-ab7d2c36f4b3,ea60bf00-905e-5abc-b08e-4c17000dd149,f2d269c5-e9d3-5006-b3f0-9cc02e002275,2026-01-24,active
1f57199a-901d-5502-86f9-8600fc7e0c67,bcf1d1e0-afa3-56df-89af-e879b7a6a0d2,068724a4-bdd0-5843-88ee-82dfa8eacba1,2026-05-29,active
fc632b47-21d8-5c9c-b642-1a7534479429,b21aa617-83df-5e76-b78c-67561698ba56,84ae3f98-20b5-568e-9fcf-34eda610e05a,2026-02-14,active
b76f0e05-b118-53a5-a79e-30ffad447e40,1c629fb9-bb65-504f-8efa-b901acda8a1d,4d771381-b671-5e5c-89b7-d6a2435b77e8,2026-05-20,active
